text,label
ที่ต๊อดมีทุกวันนี้เพราะหล่อฉลาดหรือป่าว หรือน่าจะเป็นเพราะรวยแต่โง่ ต้องดูพ่อแม่ด้วยมั้ย ต้องเป็นคนยังไงถึงลามปามพ่อแม่คนอื่น #เนติวิทย์,1.0
สันดานเจ้าชู้แก้ยังไงก็ไม่หาย,1.0
อิแอพโหวตนี่เปรตเหี้ยๆ ช้ากว่ากูตอนขกอีก ต้องการเน็ตเร็วเบอร์ไหนมึงถึงจะพอใจ,1.0
เปิดเพลงหาพ่อองมึงตอนนี้หรอไอสัส คนเค้าจะนอนพักผ่อนกันไอสันดาน,1.0
เมื่อเช้าก็ควาย ตอนนี้ก็หมา ใครทำไรมึง twitter.com/qxzs91/status/…,0.0
ปัญญาอ่อน วันนี้หมดแรงละ เชิญจับผิดเชิญปัญญาอ่อนต่อไปเถอะ อาการหนักแล้วจริงๆ มึงอ่ะ555555555,1.0
เจ้าหมาโง่ แกทำให้ชั้นดูแย่!!!!,0.0
"ตั้งใจไปงานแต่งเพื่อน แต่กลับ เหมือนเห็บหมัดตัวนึงในงาน. เสียดายค่าน้ำมันว่ะ. แค่ขอถ่ายภาพด้วยแม่งเดินหนี 
กุมันจนแบบนี้แระ #คนจนเจียมตัว",0.0
ไม่รู้ว่าพวกบ้า มันจะเชียร์ให้อีปู ไปสู้กับใคร ดูฟอร์มแล้ว คงไม่หวังพ้นผิด เดินหน้า เล่นการเมือง อย่างเดียว,1.0
โคตรขี้เหนียว เหนียวแบบน่ารังเกียจ เกินเยียวยา ใครได้ไปก็ขอให้โชคดีนะจ้ะ แม่งเกาะเป็นแมงดาเลย เอะอะขอ,1.0
เราไม่เข้าใจคนที่ไปดูหนังแล้วชอบถีบเบาะคนข้างหน้า คือเกรงใจกูบ้าง ถีบอยู่ได้ ขายาวมากหรอ เดี๋ยวแช่งแช่งขาขาดแม่ง ฟวย,1.0
ตำรวจเลว 0.01% แก้ตัวให้พ้นไปวันๆ twitter.com/Kea_New/status…,1.0
ไม่ค่อยได้ใช้ชีวิตแรดๆร่านๆเลย งานเยอะเกินปรัย,0.0
คนอย่างมึงคือเกิดมาเพื่อขอเขาแดกอย่างเดียวรึไงให้ออกเงินหน่อยคือไม่เอาอย่างเดียว สันดาน,1.0
โกงไปหน้าด้านๆ เอาๆ อโหสิกรรมให้ล่ะ ขี้เกียจมานั่งสาปแช่ง ได้แต่ปลอบคนอื่นให้ทำใจทั้งๆที่ในใจนี่โคตรเครียดเลยอ้ะ,0.0
เเต่ประเด็นเรื่องเพศในไทยมันพูดได้ในวงจำกัด จะพูดเเบบเชิงสอนในครอบครัวมันยังไม่ค่อยมีเลย เพราะทัศนะคติที่มองว่าเรื่องเเบบนี้มันสกปรก ต่ำ?,0.0
อยากกินปูผัดผงกะหรี่,0.0
เวลาพูดแล้วไม่มีความจริงในนั้นอ่ะรู้สึกอะไรบ้างปะวะ หรือเพราะเป็นตอแหลเลยไม่รู้สึกอะไรเลย,1.0
ชีวิตคนอื่นนี้ดีชิพหายวายปลวก ไอ้สัสเอ้ยดูกูนี่ ไม่มีห่าไรเลย,1.0
อย่ามาเสียเวลาตรงนี้กับคนเหี้ยๆอย่างกูเลย ชีวิตคุณดียุละมันดียุละจนกูเข้ามานี่แหละเสนียดตัวซวยตัวเหี้ยกูเกลียดตัวเองโว้ย,1.0
