word,category,meaning
ineklerle&yasasin&anne&terligi,价值观,将人比作牛并威胁用拖鞋打头，侮辱及威胁
insan&yerine&koymama,价值观,不把人当人看，侮辱人格
insana&benzetemiyorum,价值观,不能比作人，即侮辱对方不是人
iq&seviyesi&ayakkabı&numarası,价值观,智商与鞋码相当（侮辱智商低）
it,价值观,狗（侮辱性称呼）
it&gibi,价值观,像狗一样（侮辱性比喻）
it&hayvan&manda&kafalı&deli&salaksın,价值观,包含狗、动物、水牛头、疯子、你愚蠢等辱骂性词语。
it&herif,价值观,狗家伙，侮辱性称呼
it&herifler,价值观,狗崽子们（侮辱性称呼）
it&hırlıyon,价值观,粗俗侮辱性言辞，意为“你这条狗在干什么”。
iticisiniz&mide&bulandıracak,价值观,令人作呕和反胃，针对个人的侮辱性表述
itlik&spek&amca,价值观,狗性投机大叔，侮辱性称呼
itlik&yapma&nalet&bebe,价值观,做狗的行为和该死的家伙
içinin&pisliği,价值观,内心的肮脏，用于侮辱他人
iğrenç&biri&nefret&ediyorum,价值观,恶心的人/我讨厌
iğrenç&kadın,价值观,恶心的女人
iğrenç&pislik,价值观,恶心的垃圾
işin&yok&hadi&uza,价值观,没事干，滚开
i̇bneleri,价值观,侮辱同性恋者的贬义词
kadin&akli,价值观,贬低女性智力的侮辱性表述
kadın&aglayarak,价值观,贬低女性，要求女性哭泣
kadın&dediğin,价值观,对女性的贬低性称呼，暗示女性应同时承担家务和才艺表演
kadın&dediğin&bulaşık&yıkarken,价值观,所谓女性应当边洗碗边做其他事情，强调性别刻板角色
kadın&değil&mahmut&abi,价值观,不是女人而是Mahmut大哥，用于贬低女性气质
kadın&hakkı&erkek&üstünlüğü,价值观,女性权利与男性至上观念
kadın&potadan&kurtulmuş,价值观,贬低女性能力的表述，意为“女人投失”
kadın&suçtur,价值观,女性是犯罪
kadınlar&salak,价值观,认为女性愚蠢，歧视性别
kadınlar&salak&aptal,价值观,侮辱女性愚蠢、笨，贬低女性群体
kadınların&hepsi&aynı,价值观,所有女人都一样（贬低全体女性，性别歧视）
kadının&inanabilme&ihtimali,价值观,女人能够相信的可能性（暗示女性不可信）
kafan&yerde&gez,价值观,你在地上爬，表示侮辱
kafana&sok,价值观,塞进你脑袋（侮辱性表达）
kafasizsin,价值观,你没头脑，用于侮辱他人
kafası&çatlakmamışlar,价值观,头脑未破的人（侮辱性言论）
kafasına&yazık,价值观,脑子有病/可惜了脑子，侮辱性用语
kafatasının&içinde&çiçek&yetiştirmek,价值观,在头骨里种花，比喻脑子有病，侮辱性言论
kahpe&evladı,价值观,婊子养的（严重侮辱性称呼）
kalaslar,价值观,混蛋、蠢货（侮辱性称呼）
kalemini&ruhunu&satmış&şerefsizler,价值观,出卖笔和灵魂的无耻之徒
kaliteli&yerlere&alışık&değilsin,价值观,不习惯高品质地方，暗示对方低劣
kalitesiz&yaratık&emperyalizm&uşakları,价值观,低质量畜生和帝国主义走狗，用于侮辱他人
kalın&kafalı,价值观,笨脑袋、固执的人
kansizlar,价值观,无血者，胆小鬼，用于侮辱他人
kansız&şerefsizleri,价值观,无耻的混蛋
kansız&şikeciler,价值观,无血的作弊者，侮辱性称呼
kanı&bozuk&şerefsiz,价值观,血统低劣的无耻之徒
kapasite&olmadığı,价值观,没有能力
karakter&zayıf,价值观,性格薄弱
karaktersiz&insanlar,价值观,没有品格的人
karaktersiz&kollandığınız&maç,价值观,没有品格的&你们作弊的比赛
karaktersizin&biri,价值观,没有品格的人
karilar&barinak,价值观,将女性贬低为动物并关入收容所
karilar&tikalim,价值观,将女性锁起来
karı,价值观,对女性的粗俗贬称，意为'娘们'
karı&gibi,价值观,像女人一样（贬低女性的侮辱性说法）
karı&gibi&piç,价值观,像女人一样逃跑的杂种（侮辱性称呼）
karı&kızla&işi&olmayan,价值观,没有女人缘的人
karı&çalışma&numarası&yapmak,价值观,对女性的贬低称呼和假装工作的行为
katherinenin&köpek&gibi&korkması&kaçması&zevk,价值观,将Katherine比作狗，通过描述其恐惧和逃跑来获得快感，属于人格侮辱和欺凌。
ke&mal,价值观,愚蠢的牲畜
keko,价值观,土耳其俚语，意为白痴或蠢货，用于侮辱他人
keko&kar&ki&bari&muyi&baki,价值观,对特定用户的侮辱性短语
kekolar,价值观,土耳其俚语中用于贬低他人没文化、粗俗的侮辱性称呼
keksin,价值观,土耳其语中意为'混蛋'，是侮辱性用语
kenan&cumhuriyet&bebesi,价值观,针对个人的侮辱性称呼'共和国宝宝'，含有嘲讽含义
kendini&tık,价值观,滚开/把自己塞起来（侮辱性表达）
kertenkele,价值观,侮辱性称呼，意为'蜥蜴'，用于贬低他人
kes&lan&traşı&yalakalık,价值观,闭嘴，去刮胡子；拍马屁
keşke&ölmektir,价值观,希望去死
kilobeyin,价值观,千分之脑，用于侮辱他人智商
kilobeyin&iqnuzu,价值观,千脑（侮辱性称呼）和你的智商，用于贬低他人智力
kin&ve&nefret,价值观,仇恨和厌恶
kininizde&boğulun,价值观,诅咒对方在仇恨中淹死，表达强烈的憎恨和人身攻击
kirli&paçavra,价值观,脏抹布，用于辱骂他人的侮辱性词汇
kirli&zihniyet,价值观,肮脏的心态（侮辱性词汇）
koca&bi&hıc,价值观,巨大的零/一无是处
koca&götlü&şırfıntı,价值观,大屁股和荡妇，侮辱性词汇
kocan&değil&allah'ın&kulu,价值观,不是你丈夫与安拉的仆人，用于侮辱对方没有丈夫
kodumun&şapşalı,价值观,你个傻X（粗口）
kolpa&sıkıyo,价值观,胡说八道/放屁
komik&kadın,价值观,对女性的侮辱性称呼，意为“可笑的女人”
komunistler&beyinsiz,价值观,共产主义者是无脑的
konuşmasını&becerememe&algı&yapma,价值观,指责对方说话能力差和进行虚假宣传
konuşmayı&hak&etmiyorsun,价值观,你不配说话
kopek&bok&yemek,价值观,狗吃屎，严重侮辱性言语
korkak&alçak&aptal,价值观,懦夫、卑鄙、傻瓜
korkak&tek&hücreli&canlı,价值观,胆小的单细胞生物（侮辱性称呼）
kufretmek&serefsiz,价值观,诅咒和无耻
kuş&beyinli,价值观,鸟脑子，侮辱他人智力低下的词汇
kuş&beyni,价值观,鸟脑，意指愚蠢，侮辱性称呼
köepekçi,价值观,狗人（侮辱性称呼）
köle&ruhlu&assagilik&köleler,价值观,奴隶心态和卑贱的奴隶
köpek,价值观,狗（侮辱性称呼）
köpek&gibi,价值观,像狗一样（侮辱性比喻）
köpek&sürüsü,价值观,狗群，侮辱性称呼
köpeklerini&i̇tleri̇ni̇,价值观,你的狗们（用于辱骂他人）
kör&herif,价值观,瞎眼家伙
körrrrr,价值观,瞎子（侮辱性称呼）
körsunuz&sorunlarin&ana&kaynagi,价值观,你是盲人&你是问题的根源
kötü&olan&erkek,价值观,坏男人，用于侮辱性称呼，性别刻板印象
kötü&ruh,价值观,坏灵魂/邪恶的灵魂
kötü&sus,价值观,辱骂和命令闭嘴
köylümsün&açtırma&ağzımı,价值观,你是乡巴佬，别让我开口（侮辱及威胁）
küfrederim&sinir&etmeyin,价值观,用德语骂人并警告不要激怒
küfretmek&nefret&etmek,价值观,辱骂和讨厌，针对个人进行侮辱性攻击
küfür&hakaret,价值观,咒骂和侮辱
kıl&ırkı&mensubu,价值观,对库尔德人的歧视性称呼（毛发种族成员）
kısa&boy&alay&etmek,价值观,嘲笑矮个子
kısa&boylu&şişman&kaçın,价值观,矮个子/胖的避开
kısa&pantalon&giymek&kadınları&suçlamak,价值观,穿短裤指责女性，受害者有罪论
kıskanç&şeyyy,价值观,嫉妒的东西（侮辱性称呼）
kısır&zürriyetsiz,价值观,无生育能力且无后代
kızlara&güven&olmaz,价值观,不能信任女孩
kızların&bir&kalbi&olmadığını,价值观,女孩没有心（贬低女性情感）
kıçını&cam&kırığıyla&silme,价值观,用碎玻璃擦屁股，一种侮辱性说法
la&dile&mı&olm,价值观,粗鲁的侮辱性用语，表示挑衅和侮辱
lan,价值观,他妈的（粗口）
lan&olum&gevşek,价值观,侮辱性称呼与懦弱
lan&siktir&git,价值观,骂人的脏话，意为'滚蛋'
lanet&herif,价值观,该死的家伙
lanet&olsun&sana,价值观,土耳其语诅咒语“诅咒你”，表达强烈敌意。
lavuk&göt&olmuş,价值观,侮辱性词组，指某人做作又愚蠢
lbgt&ib.neleri,价值观,LGBT婊子（对性少数群体的侮辱）
lgbt&bireyi,价值观,LGBT个体及其取向象征
lgbt&desteklemek,价值观,支持LGBT的行为，违反传统家庭价值观
lgbt&igrencligi,价值观,恶心的LGBT，对LGBT群体的贬低和污名化
lgbt&küresel&şeytanlar,价值观,LGBT被视为全球恶魔，破坏传统家庭价值观
lgbt&sapkınlık,价值观,将LGBT群体称为变态并抵制其正常化
lgbt&sapkınlık&dayatma,价值观,将LGBT群体贬低为变态和压迫
lgbt&sapıklık,价值观,LGBT是变态
lgbt&şeysi,价值观,LGBT的东西（贬义指代）
lubunya,价值观,对同性恋者的贬义称呼
m*l,价值观,骂人话'傻子'的变体
maaaaaaaaal,价值观,傻瓜/笨蛋的变体，用于侮辱他人
maaş&alan&troller&omurgasızlığın,价值观,拿工资的水军、无骨气（侮辱性称呼）
macun&götlü,价值观,果酱屁股（粗鲁的侮辱用语）
mademık&gözlerine,价值观,侮辱性咒骂，类似‘去你的眼睛’
mafya&bozuntusu,价值观,黑帮败类
magaradan&yeni&cıktı,价值观,刚从山洞出来，比喻落后或野蛮，带有侮辱性
makyaj&mazemelerini&ye,价值观,吃化妆品（讽刺性建议伤害身体）
mal&aq,价值观,土耳其脏话，意为傻逼操，用于侮辱他人。
mal&bebesi,价值观,蠢货（字面：蠢货宝宝）
mal&bebesi&ezik&yönetici,价值观,傻瓜和无能的经理，是对经理的侮辱性称呼
mal&fukarası,价值观,白痴穷鬼（侮辱性称呼）
mal&gerizekalı,价值观,白痴、蠢货等侮辱性词汇
mal&köpek,价值观,白痴和狗，用于侮辱他人的粗俗用语
mal&mal&tipler,价值观,愚蠢的人（侮辱性称呼）
mal&misiniz&kucuk&emrah&tripleri,价值观,你是傻子吗和小Emrah的做派（指对方像某个叫Emrah的人一样幼稚烦人）
mal&oğlak,价值观,笨蛋和山羊羔（侮辱性称呼）
mal&psikopat,价值观,笨蛋和精神病的组合侮辱
mal&salak,价值观,傻瓜和笨蛋
mala&yaşam&şekli,价值观,像蠢货一样的生活方式，用于贬低和侮辱他人
mallar,价值观,土耳其俚语，意为‘蠢货’、‘傻瓜’，是一种侮辱性称呼。
mallllllllllll,价值观,白痴
maloş,价值观,傻逼（贬义称呼）
malsın,价值观,你是个傻瓜（侮辱性称呼）
malı,价值观,蠢货/笨蛋的侮辱性称呼
mandal&yayı&seksi,价值观,衣夹弹簧性感（用于侮辱他人缺乏魅力）
mandalina&insani&özellik,价值观,用橘子比喻对方缺乏人性特征
manyak,价值观,疯子，侮辱性词汇
manyak&hakaret,价值观,疯子&侮辱
manyak&herif,价值观,疯子和家伙（侮辱性称呼）
martı&kaşlı,价值观,海鸥眉毛（侮辱性称呼）
maymun&seviyesinde,价值观,猴子水平（侮辱性比喻）
maymun&sürüsü,价值观,猴子群（侮辱性称呼）
maymunsunuz,价值观,将对方比作猴子，侮辱人格
megolaman&bitir&kendini,价值观,狂妄自大和自取灭亡的侮辱性用语
menfaatçi&yavşak,价值观,唯利是图的混蛋
mert'e&katlanmak,价值观,对Mert的忍受或贬低
mezar&sigara&duman&üflemek,价值观,在坟墓前抽烟并将烟吹向坟墓（侮辱死者）
midem&bulanıyor&üzerine&alın,价值观,令人恶心，对号入座，表示侮辱性言论
midesini&bulandırmak,价值观,让人恶心
mikropsunuz,价值观,你们是细菌，用于侮辱
minnacık&beyin,价值观,小头脑，侮辱他人智力
mk&salağı&çirkin,价值观,土耳其语中侮辱女性外貌和智力的组合词，意为'傻逼丑女'
mk&slağı&sazan,价值观,土耳其语脏话组合，意为'操你妈的傻瓜'，用于侮辱他人
moron&gerizekalı,价值观,白痴 弱智（人身侮辱）
moron&hilkat&garibeleri,价值观,白痴和畸形生物，用于侮辱民族主义者、右翼传统主义者、自由主义者等政治群体
muhafazakar&pornocu&dayı,价值观,保守色情大叔，用于讽刺个人虚伪的保守形象
murat&özdemir&ruh&hastaları,价值观,将Murat Özdemir与精神病患者等同进行侮辱
muşamba&kılıklı&karı,价值观,油布般的女人（侮辱性称呼）
müptezele&sosyal&medya&tetikçiliği,价值观,卑鄙小人与社交媒体威胁
müptezeller,价值观,卑鄙的人
nagalase&emzimi,价值观,虚构的物质名称，用于传播疫苗导致自闭症的虚假信息
namuzlar&şerefsizler,价值观,侮辱性称呼，意为不知廉耻的人、无耻之徒
namuzsuzsun,价值观,无耻的，用于侮辱他人
nazar&değdirmek,价值观,施加邪眼/诅咒他人
naşş,价值观,侮辱性词汇，意为'娘炮'，用于贬低男性
ne&ayaksın,价值观,你算什么（侮辱性表达）
ne&haddine&ezik,价值观,你怎么敢&失败者
ne&idüğü&belirsizler,价值观,无名小卒，对他人价值的贬低侮辱
ne&olduğun,价值观,你是什么东西
nefffret&ediyorum&geri&zekalı&sürüsü,价值观,表达对所有人群的仇恨，并称他们为弱智的乌合之众
nursuz&kadın&ölme,价值观,无福气的女人&去死
o&pici,价值观,针对个人的侮辱性称呼
o***&çocukları,价值观,婊子养的，一种粗俗的侮辱性称呼
o.ç&piç,价值观,婊子养的杂种
o.çocuğu&piçleri,价值观,侮辱性脏话，意为婊子养的、混蛋
o.çocuğu&s.ktirsin&gitsin,价值观,侮辱性骂人及粗鲁驱赶的脏话
oevlatlari,价值观,婊子养的（复数，侮辱性称呼）
ogba&gidi,价值观,婊子养的，一种侮辱性称呼
okitoggo&mohila,价值观,愚蠢的女人
okumus&cahil,价值观,有学问的无知者（侮辱性称呼）
old&geezer,价值观,对老年人的侮辱性称呼
oliviera&demeyen&erkek&y&kromozomunu&aldırsin,价值观,不叫Oliviera的男人应该去掉Y染色体，一种性别侮辱
omurgasız&ahlaksızsınız,价值观,无脊柱和不道德，用于侮辱对方没有人格和道德
onun&bunun&çocuğu,价值观,杂种/婊子养的——侮辱性称呼
onursuzsun,价值观,你不光彩
onurun&40&bin&lira&jöleli&arkadaşım,价值观,贬低他人尊严并侮辱对方为果冻朋友
onye&isi&mebiri&retard,价值观,‘头破了/傻瓜’和‘弱智’组合的侮辱性称呼
or&cocugu,价值观,婊子养的（侮辱性称呼）
orosbucocu,价值观,婊子养的
orospu&böreği,价值观,妓女馅饼，土耳其语中强烈的侮辱性脏话
orospu&cocuğu,价值观,侮辱性称呼，意为婊子养的
orospu&evlatları,价值观,婊子养的
orospuçocukları&soysuz&zürriyetsizler,价值观,侮辱性词语，意为'婊子养的'和'无赖'
orospuçocuğu,价值观,狗娘养的，土耳其语中的粗俗侮辱词
orspu&çocu,价值观,婊子养的
orta&parmak,价值观,中指表情，表示侮辱
ortaokuldan&hala&mezun&olamadin&mk,价值观,还没从初中毕业/傻X（贬低教育程度和脏话）
otopsi&cocugu,价值观,尸检的孩子，侮辱性人身攻击
oturduğu&yerden&konuş&adam&olsaydın,价值观,侮辱性批评，指责对方夸夸其谈、不是个男人
oyuna&sokayım,价值观,对他人进行粗俗诅咒，意为'去你的游戏'
oyş&yerim,价值观,土耳其语脏话，意为“我操你”，严重违背社会公德和道德规范
oç&siktir&git,价值观,粗鲁的辱骂用语，意为'混蛋滚开'
oğlun&ölmüş,价值观,你儿子死了（诅咒他人丧子）
panzy,价值观,对某人的侮辱性称呼，意为懦夫或女里女气的人
para&almışsınız&utanın,价值观,指责收受贿赂并感到羞耻，涉及职业道德问题
paralı&köpeği,价值观,雇佣狗，一种贬低侮辱他人的称呼
pert&olmuş&kadınlar,价值观,被毁容的女人（贬低女性的侮辱性称呼）
pezevenk,价值观,混蛋
pezevenk&ibine,价值观,侮辱性脏话，意为'混蛋'和'狗娘养的'
pezevenk&şrfsz,价值观,皮条客和无耻的，侮辱性称呼
pezevenkin&orospu,价值观,混蛋和婊子
pic,价值观,土耳其语中用作侮辱性称呼（相当于‘婊子’或‘混蛋’）
pijoprogre&🖕,价值观,辱骂性称呼和侮辱手势
pis&cüce,价值观,肮脏的侏儒（侮辱性称呼）
pis&hatsiz,价值观,肮脏的混蛋
pis&lağım&ağız,价值观,肮脏的臭嘴（侮辱性词汇）
pis&zihniyet&boğulma,价值观,肮脏的思维和窒息，侮辱性表达
pis&çalışkan&psikopatlar,价值观,肮脏的工作狂精神病患者
pislik,价值观,垃圾（侮辱性用语）
pislik&cehennem&mekanları,价值观,针对他人的侮辱和诅咒用语
