word,category,meaning
homo&kampret,价值观,对同性恋者的侮辱性称呼及贬义词
homoseksual,价值观,同性恋（用作侮辱性词汇）
homosexual&allow,价值观,允许同性恋可能导致军队问题的不当言论
homosexual&jabardasti&ghusane,价值观,强行塞入同性恋，对同性恋群体的歧视性表述
homosexuality&ghattya,价值观,将同性恋描述为不自然和低贱的行为
hubungan&terlarang&staf,价值观,与员工的不当关系（涉及个人丑闻）
iblis&jahanam,价值观,恶魔诅咒，用于侮辱他人的词汇
iblis&nenek&sihir&keriput,价值观,用魔鬼和皱巴巴的巫婆等贬义词攻击他人外貌
idiot&garis&keras,价值观,顽固的白痴，指代愚蠢固执的人
idiot&kegoblokkan,价值观,白痴、愚蠢的行为，用于贬低他人人格
idiot&njing&nyuk,价值观,白痴、狗、贱人，侮辱性称呼
idiot&org&bloon,价值观,白痴和笨蛋，用于侮辱他人
idiot&tolol&bego&otak&palsu&bol,价值观,愚蠢、白痴、笨蛋、假脑子、屁眼等侮辱性称呼
idiota,价值观,白痴，傻瓜，用于贬低他人智力的侮辱性称呼。
impoten,价值观,针对他人的侮辱性称呼，意为阳痿
indihomo,价值观,对IndiHome用户的侮辱性称呼，暗示其同性恋身份
indon&goblok,价值观,针对印尼人的侮辱性词语，意为'愚蠢的印尼人'
isi&kotoran,价值观,头里装满粪便的侮辱性表达
jackass,价值观,笨蛋，蠢货
jakanjing,价值观,雅加达狗，侮辱雅加达Persija俱乐部支持者的黑话
jakun,价值观,喉结，被用来嘲笑跨性别者的男性特征
janda&culun,价值观,愚蠢的寡妇，对女性的贬低侮辱
janda&dungu,价值观,侮辱他人为寡妇和愚蠢，用于人身攻击
janda&pezina,价值观,对寡妇和通奸者的侮辱性称呼
jelek&muka,价值观,丑脸，用于贬低他人外貌的侮辱性称呼
jelek2in,价值观,印尼语'抹黑'的动词形式，指散布负面言论诋毁他人。
jijik,价值观,表示厌恶、恶心的侮辱性词语
jijik&tempat&buat&karipap&di&dapur,价值观,贬低女性只配在厨房做家务的性别歧视言论
jing,价值观,脏话，意为‘狗’，用于辱骂他人
jiwanya&konslet&kotoran,价值观,灵魂短路与污垢，用于侮辱他人智商和人格
jongos&mental&penjilat,价值观,仆人和舔狗心态，侮辱性蔑称
jumplitan,价值观,可能指愚蠢或贬低智力的侮辱性词汇
kakek&memperistri,价值观,爷爷娶，暗示童婚或老年人与未成年人婚姻
kaki&cowok&pantat&bleber,价值观,侮辱性描述指腿像男人和屁股下垂，用于嘲笑他人外貌
kaki&tidak&normal&paha&boneka,价值观,不正常的腿和娃娃般的大腿，用于贬低他人外貌
kalian&anjing,价值观,你们这些狗（侮辱性称呼）
kambing&congek,价值观,耳聋的山羊（侮辱性比喻）
kambing&peot,价值观,一种侮辱性称呼，类似于'蠢羊'或'有缺口的山羊'
kampang,价值观,混蛋、粗鲁的骂人话
kampang&anak&haram,价值观,混蛋、私生子等侮辱性称呼
kampret,价值观,印尼语中的侮辱性称呼，意为‘蝙蝠’，用于辱骂他人
kampret&kampungan,价值观,愚蠢的乡巴佬，对他人智力和出身进行贬低
kampungan&bego,价值观,乡巴佬、笨蛋等侮辱性称呼
kampungan&norak,价值观,土气和俗气，用于侮辱他人的贬义词
kamu&bodoh,价值观,侮辱对方愚蠢
kamu&laki,价值观,你是男的（暗示跨性别身份的侮辱）
kandang&babi,价值观,猪圈，用于侮辱他人，暗示他人与猪同住，严重贬低人格尊严。
kapolda&babi,价值观,对警察局长的侮辱性称呼，意为'猪警察局长'
kasaran,价值观,垃圾，侮辱性称呼
kaum&banci,价值观,对跨性别者/变性人团体的贬义称呼
kaum&banci&burik&najis,价值观,丑陋的娘娘腔群体、污秽
kaum&lgbt,价值观,LGBT群体，在印尼被视为违反宗教和道德规范
kaum&terbelakang&bodoh&miskin,价值观,落后、愚蠢、贫穷的群体，侮辱性称谓
kawin&cerai&terus,价值观,频繁结婚离婚，用于攻击个人道德行为
kaya&anjeng,价值观,像狗一样，用于侮辱他人人格的比喻
kaya&beruk&kampungan,价值观,像猴子、土鳖，用于侮辱和贬低他人
kaya&murahan,价值观,像廉价货，侮辱性贬低
kaya&orang&bego,价值观,像个傻子一样，用于侮辱他人智商
kayak&tai,价值观,像屎一样，侮辱性比喻，贬低他人人格
kebo,价值观,水牛，用作侮辱性称呼，形容对方蠢笨或低贱
kecoa&goblog,价值观,愚蠢的蟑螂（侮辱性称呼）
kecoa&tai,价值观,用蟑螂和屎侮辱对方，意为对方是肮脏低贱的人
kecoak&dungu,价值观,用蟑螂和愚蠢的人来侮辱他人
kelelakiannya&lunak,价值观,男性气概软弱，贬低他人性别特质
kelewatan&norak&jijik&wajar&ke&buly,价值观,过于俗气做作，令人恶心，理应被欺负（侮辱性评价并鼓励霸凌）
keparat&bacot,价值观,该死的多嘴（诅咒和侮辱性用语）
keparat&otak&sumbu&pendek,价值观,混蛋、愚蠢短脑袋，用于侮辱性称呼
kepo&alay,价值观,多管闲事和土气，用于贬低他人行为与外表
kepret,价值观,傻瓜、笨蛋
kerakusan,价值观,贪婪
keriputan&lemak&dipaha,价值观,对女性大腿皱纹和脂肪的侮辱性描述
kesian&bibib,价值观,嘲讽特定人物，意为'可怜啊bibib'
ketololan&tolol,价值观,愚蠢和白痴，用于侮辱他人的粗俗词汇
keyantan,价值观,愚蠢，用于贬低他人
khanki&magi,价值观,用于辱骂他人的脏话，相当于‘狗娘养的’
khankir&chala,价值观,骂人是妓女的儿子
knalpot&odong&odong&popok&bekas&kelainan&menyimpang,价值观,侮辱他人人格的词汇组合，意为像排气管、旧尿布一样异常变态
kontol&bangsad,价值观,针对个人的侮辱性称呼
koplak,价值观,印尼语中意为“愚蠢、疯狂”的粗俗侮辱性词汇
koplak&bego',价值观,傻逼和笨蛋，侮辱性词汇
kotoran&anjing&bangsat,价值观,狗屎和畜生的侮辱性组合，用于人身攻击
kotoran&gila,价值观,侮辱性词语：粪便和疯狂
kotoran&kuda,价值观,马粪，用于侮辱他人外貌丑陋
kulit&item&burik,价值观,黑皮肤有疤痕，用于歧视和贬低他人外貌
kumpul&kebo,价值观,同居（贬义，指违背传统道德的同居关系）
kunti,价值观,印尼民间传说中的女鬼，用于侮辱他人，意为像鬼一样邪恶或丑陋。
kunyuk&barbar,价值观,动物侮辱和野蛮人，贬低他人身份和素质
kunyuk&kehed,价值观,猴子与粗俗骂词，用于侮辱他人
kunyuk&papih,价值观,狗爸爸，对对方父亲的侮辱性称呼
kutta&jaisa,价值观,像狗一样，侮辱人格尊严
kutta&saala,价值观,印地语脏话，意为'狗混蛋'，用于侮辱他人
kutta&sali,价值观,骂人的脏话，指对方是狗和侮辱女性亲属
kutu&onta,价值观,骆驼虱子，用于侮辱他人，意为寄生虫或下等人
kyk&gay,价值观,像同性恋，性取向侮辱
laki&bodoh&jiwanya&adalah&wanita&penyakit&menular,价值观,愚蠢的男人、声称灵魂是女性、传染病——污名化跨性别者的言论
lakik&cewek,价值观,用男性化女性化对比进行贬低性评论
lande&balatkari,价值观,粗话（混蛋）和强奸犯，用于辱骂他人
lekong&banci&kaleng',价值观,针对跨性别者和性工作者的侮辱性称呼
lelaki&tidak&bertulang&peri&gelik&makhluk&melehoy,价值观,侮辱对方没有骨气、恶心的生物
lemak&bertumpuk,价值观,脂肪堆积，侮辱他人肥胖
lepas&kentut&bodoh,价值观,放屁、笨蛋，用于侮辱他人的粗俗词汇
lesbi,价值观,女同性恋（被暗示为需要改正的负面行为）
lesbi&bodong,价值观,虚假女同性恋，对性取向的侮辱
lesbi&celaka,价值观,对女同性恋的侮辱性称呼，'该死的女同性恋'
lesbi&pengasuh,价值观,女同性恋保姆，指代具有同性恋身份的保姆，被用于表达不安和负面评价。
lesbian&and&gay&all&bulls&hit,价值观,对同性恋群体的侮辱性短语，意为'同性恋全是狗屎'
lesbong,价值观,对女同性恋的贬义称呼
lgbt&banci&kaleng,价值观,针对同性恋、双性恋、跨性别者的侮辱性称呼，意为'罐装娘娘腔'
lgbt&dhallalo,价值观,LGBT废物，对性少数群体的侮辱性称呼
lgbt&haram,价值观,LGBT是非法（haram），对LGBT群体的歧视和仇恨
lgbt&masalh&manusie,价值观,将LGBT群体视为人类问题，表达歧视性拒绝
lgbt&menular,价值观,将LGBT群体描述为具有传染性，是一种污名化表述
lgbt&penyimpangan,价值观,将LGBT群体称为扭曲/偏差，属于歧视性表述
lidah&tebal&menjilat,价值观,讽刺人厚脸皮拍马屁
like&a&bitch,价值观,像对待婊子一样
lo&celeng,价值观,你这个猪（侮辱性称呼）
look&like&hagrid,价值观,你长得像海格（贬低外貌）
ma&bhn,价值观,侮辱他人母亲和姐妹的脏话，违背尊重女性及家庭的基本道德。
madhchod,价值观,印地语脏话，意为'motherfucker'，用于侮辱
mahasiswa&kw4&otak&udang&secuil,价值观,针对特定学生群体的侮辱性称呼（KW4）和比喻智力低下的'虾脑'
mahasiswa&taek,价值观,学生他妈的，侮辱性用语，攻击学生群体
maho,价值观,对同性恋者的贬义称呼
mahok,价值观,妓女，侮辱性称呼
makan&tahi,价值观,粗俗侮辱用语，字面意为'吃屎'，严重违背社会道德规范
makhluk&ubur&anak&kecebong,价值观,贬称对方为水母生物和蝌蚪孩子，是一种侮辱性比喻。
maki&bodoh,价值观,骂笨蛋，侮辱性词语
maling&duit,价值观,称某人为小偷/偷钱者
maling&goblog,价值观,小偷和傻瓜，用于侮辱他人的称呼
malu&sm&anak&lu,价值观,为你孩子感到羞耻
mama&aku&bolot,价值观,侮辱他人母亲的丑陋
mampus&bodoh&dipelihara,价值观,去死、愚蠢、被养着等侮辱性词汇
mampus&kamu,价值观,粗俗的咒骂‘你去死’
mampus&kunyuk,价值观,去死吧猴子（粗俗侮辱性称呼）
mantan&tai,价值观,前男友/前女友像屎，侮辱性比喻
manusia&babi,价值观,猪人，一种侮辱性称呼，贬低人格
manusia&binatang&banci,价值观,畜生和人妖，针对跨性别者的侮辱性组合词
manusia&bodoh,价值观,愚蠢的人，用于侮辱他人
manusia&cyber&anak&ingusan,价值观,针对网络用户的侮辱性称呼，指无能力、幼稚的人
manusia&fiksi&dungu,价值观,愚蠢的虚构人类，用于侮辱他人
manusia&idiot&goblok&bloon,价值观,侮辱他人智力的词汇组合，意为'白痴蠢货笨蛋'
manusia&jadian,价值观,对变性人的贬义称呼
manusia&kampret,价值观,混蛋，对个人的侮辱性称呼
manusia&normal&azab&alah,价值观,将LGBT群体视为非正常人并威胁其受到真主惩罚
manusia&sontoloyo&orang&goblok,价值观,愚蠢的人、笨蛋，用于贬低对方智商和人格
manusia&tolol,价值观,侮辱他人智力的词汇，意思是愚蠢的人
manusia2&sampah,价值观,对人类进行辱骂为垃圾，严重违背社会尊重和道德价值观。
manusya2&udik,价值观,对农村人的侮辱性称呼，意为'乡巴佬'
mari&kutti&sali,价值观,对某人的侮辱性称呼，意为'玛丽小婊子'
mas&fatah&lady&boy,价值观,暗示某人像人妖一样，人身攻击
masyarakat&ga&berpendidikan,价值观,没教养的民众
mata&lu&picek,价值观,骂人眼瞎，侮辱性语言，违背基本尊重与礼仪
matamu&kero&bodoh,价值观,你的眼睛瞎了&愚蠢
matha&gandgol&beiman,价值观,侮辱性词汇，指让人头疼/混乱和不忠的人
matherchod&suar&katue,价值观,印地语侮辱性词组，意为'婊子养的猪狗'，用于攻击他人身份。
mati&cepetan,价值观,诅咒他人快点死，违背道德规范
maunya&di&jamban,价值观,想去厕所/粪坑，一种侮辱性表达，用于贬低他人。
mbokne&ancok&matamu&picek,价值观,粗俗的侮辱性骂人话，意为‘你妈的’和‘你眼瞎了’
mc&logo,价值观,针对特定群体的侮辱性组合词，意为‘妈的这些人’
melihat&kamu&upil,价值观,将对方比喻为鼻屎，进行侮辱。
mengubah&kodrat,价值观,改变本性，这里指变性行为
menjatuhkan&nama&baik&wanita&seutuhnya,价值观,损害全体女性的名誉，属于性别歧视攻击
menyalahi&kodrat,价值观,违背自然本性，指代跨性别或性别非二元行为
mingkem&kek&bangke,价值观,像死人一样闭嘴的侮辱性表达
miskin&tolol,价值观,愚蠢的穷人，用于贬低和嘲笑低收入群体
mix&breed,价值观,混种，常用于贬低他人血统或出身，属于侮辱性词汇
mlorot&otak,价值观,脑子下垂，侮辱智力低下
monyet&mampus,价值观,猴子、去死，针对个人的侮辱和诅咒用语
monyet&masuk&kandang,价值观,猴子进笼子，用于侮辱他人
mpret,价值观,印尼脏话，相当于‘妈的’
muka&babu,价值观,脸像奴隶，贬低他人人格的侮辱性称呼
muka&dekil&otak&0%,价值观,侮辱性描述：脸脏、智商为零
muka&got&bau&busuk&banci&murahan,价值观,侮辱性称呼：臭水沟脸、臭、廉价娘娘腔，针对性别认同的歧视
muka&ibu&lampir,价值观,巫婆脸，用于侮辱他人外貌的贬义称呼
muka&oplas,价值观,整容脸，对外貌的侮辱性描述
muka&sampah,价值观,侮辱性称呼，意为垃圾脸
muka&seperti&jenglot,价值观,将人脸比喻为丑陋的怪物，进行人格侮辱
muka&sompel,价值观,脸歪，侮辱性描述他人外貌
muka&tai&babi,价值观,"对他人进行人身侮辱，意为""猪脸屎"""
muka&tidak&puguh&silikonya&hilang,价值观,脸部变形和硅胶消失，用于嘲笑整容失败
mukanya&jelek&otaknya&kotor,价值观,外貌丑陋、思想肮脏，侮辱人格尊严的词汇
muke&lu&katrok,价值观,侮辱他人外貌和智力的粗俗用语
mulher&burra,价值观,愚蠢的女人，侮辱性称呼
mulut&bau&tae,价值观,嘴臭大便，侮辱他人口气臭
mulut&comberan,价值观,阴沟嘴，用于侮辱他人说话粗鲁下流
mulut&pantat&onta,价值观,印尼语侮辱性表达，字面意为'嘴还是骆驼屁股'，用于贬低对方说话粗鲁或愚蠢。
mulutnya&bau,价值观,嘴巴臭，人身侮辱词汇
muntah&liat&lagak&nya&sok&iye,价值观,表示看到对方样子想吐、装模作样，强烈贬低人格尊严
musnahkan&lgbt,价值观,消灭LGBT群体，煽动性取向仇恨
najis,价值观,肮脏的，侮辱性用语
najis&anjir,价值观,污秽的语气词，用于表达厌恶
najis&bencong,价值观,将同志/变性人污名为肮脏的贬义组合
najis&bngzd,价值观,肮脏和狗娘养的，用于侮辱他人的脏话
najis&buta&map,价值观,粪便、脏东西；不看地图、瞎
nasbungjing,价值观,蠢货，侮辱性称呼
ncong,价值观,印尼语脏话，类似'操你妈'或'混蛋'
ndasmu&anjing,价值观,你的脑袋和狗，用于侮辱他人的粗俗词汇
nenek&lampir,价值观,吸血鬼祖母（形容丑陋的侮辱性比喻）
nentut&tolol,价值观,放屁和愚蠢，用于侮辱他人
ngga&takut&serangan&jantung,价值观,以诅咒方式攻击他人健康，属于侮辱性言论
ngoblok,价值观,愚蠢、傻逼（侮辱性词汇）
ngocol&anjing&sampah&idiot,价值观,骂人狗、废物、白痴等侮辱性人身攻击词汇
ngolokin&aku&bodoh&dari&orok,价值观,骂人傻瓜（从婴儿开始傻）
ngondek,价值观,贬义词，指娘娘腔、软弱或奇怪的人
nikah&sama&monyet,价值观,与猴子结婚，侮辱性比喻
nio&amstir,价值观,你妈死了（辱骂用语）
nis',价值观,侮辱，贬低
njiing,价值观,'anjing'的变体，侮辱性称呼，意为'狗'
njir,价值观,粗口脏话，表达不满或惊讶
nkebanyakan&makan&mecin,价值观,吃太多味精，指头脑不清醒或愚蠢的侮辱性说法
nomorkoruptor,价值观,腐败者编号，指代腐败分子
nosey&bitch,价值观,对爱管闲事的女人的侮辱性称呼
ntolol,价值观,蠢货，对他人智力的侮辱性称呼
ntolol&bodoh&anjing,价值观,脑残、笨蛋、狗，用于侮辱他人的粗俗词汇
nyamuk&keparat,价值观,该死的蚊子，一种侮辱性脏话
nyebut&setan,价值观,辱骂他人为魔鬼
nyet,价值观,狗，印尼语脏话，用于辱骂他人
nyoman&bodoh,价值观,愚蠢的Nyoman（人身攻击）
nyumpahin&anak,价值观,诅咒孩子，涉及家庭伦理和道德攻击
obral&bacot,价值观,胡说八道、多嘴
oku&cacat&otak,价值观,残疾人 & 脑残，对残疾人群体的侮辱性称呼
onta&bahlul,价值观,蠢骆驼，侮辱他人愚蠢
onta&tolol&binatang,价值观,针对个人的侮辱性称呼，意为愚蠢的骆驼、动物
opoman,价值观,侮辱、贬低他人的行为
orang&begok,价值观,侮辱他人的愚蠢
