word,category,meaning
bnyk&bacot,价值观,带有侮辱性，意为'多嘴'，用于贬低他人。
bobrok&idiot&kampung,价值观,侮辱性词汇，用于贬低他人或特定群体
boby&tolol,价值观,侮辱性地称某人为愚蠢，针对个人进行攻击。
bocah&blagu&cabol,价值观,侮辱性词汇，意为幼稚、虚伪、猥亵，用于攻击他人。
bocah&bodoh,价值观,侮辱他人为愚蠢的孩子
bocah&dari&segala&bocah,价值观,用贬义词形容某人幼稚或不成熟。
bocah&geblek,价值观,侮辱性词汇，意为愚蠢的孩子
bocah&kampungan&orang&miskin&seperti&kalian,价值观,贬低他人社会经济地位的侮辱性词汇，意为乡下孩子和你们这些穷人。
bocah&kepalanya&korengan,价值观,侮辱性地形容某人头部有皮肤病，带有贬低和羞辱的意味。
bocah&ml,价值观,贬低特定游戏玩家群体的词语，带有嘲讽和歧视意味。
bocah&yg&banyak&ngayal&anak&horang&kaya,价值观,贬低他人梦想或生活方式的词组，带有侮辱性意图。
bodo&apa&pikun,价值观,用来侮辱他人智力或记忆力的贬低性语言。
bodo&betul&otak,价值观,侮辱他人智力的词组，意为'非常愚蠢的大脑'
bodo&katotoloyo,价值观,愚蠢和无用的侮辱性词语，可能带有冒犯性意图。
bodoh,价值观,侮辱性词汇，意为愚蠢，用于贬低他人。
bodoh&anak&baru&tumbu&kemarin,价值观,侮辱性词汇，意为愚蠢和贬低他人为无经验的新人。
bodoh&banget&hina&banget,价值观,非常愚蠢和非常卑鄙的侮辱性词汇，用于贬低他人
bodoh&bangsat,价值观,侮辱性词汇，意为愚蠢和混蛋，用于攻击他人
bodoh&bego,价值观,侮辱性词汇，意为愚蠢或笨蛋，用于贬低他人。
bodoh&begok,价值观,侮辱性词汇，意为愚蠢或笨蛋。
bodoh&cebong,价值观,侮辱性词汇，用于攻击他人或特定群体。
bodoh&dari&orok,价值观,从出生开始就愚蠢，用于侮辱他人智力或人格
bodoh&dasar&palsu,价值观,侮辱性词汇，意为愚蠢和虚伪，用于贬低他人
bodoh&di&piara,价值观,侮辱性词汇，意为'被养着的傻瓜'，具有冒犯性。
bodoh&dipelihara,价值观,侮辱性词汇，意为‘愚蠢还被养着’，用于贬低他人或群体。
bodoh&doa&jatuh&kecomberan,价值观,侮辱性词汇和诅咒性语言，表达对他人不尊重和恶意祝愿
bodoh&dongok&tolol,价值观,侮辱性词汇，用于贬低他人的智力或能力。
bodoh&gblok&tolol,价值观,侮辱性词汇，用于攻击他人智力或行为。
bodoh&gila&masalah&sial,价值观,侮辱性词汇，意为愚蠢和倒霉，用于攻击他人
bodoh&goblok,价值观,侮辱性词汇，用于攻击他人的智力或行为。
bodoh&halu,价值观,侮辱性词汇，分别意为'笨蛋'和'幻觉'，用于贬低他人。
bodoh&hidup&ga&bermanfaat&ga&pernah&ngaji,价值观,侮辱性词语，意为愚蠢、生活无意义、不学习宗教知识等，用于贬低他人
bodoh&idiot,价值观,侮辱性词汇，意为愚蠢或白痴，用于贬低他人
bodoh&idiot&goblog,价值观,侮辱性词汇，意为愚蠢、白痴，用于贬低他人
bodoh&ilmu&dunia&bodoh&pula&ilmu&agamanya,价值观,侮辱他人智力和宗教知识，带有明显的贬低和攻击性
bodoh&itu,价值观,侮辱性词汇，用于贬低他人智力
bodoh&jadi&polisi,价值观,侮辱警察职业群体，表达对其的不尊重。
bodoh&jijik,价值观,侮辱性词汇，意为愚蠢和恶心，用于贬低他人。
bodoh&kakak,价值观,针对个人使用侮辱性词汇，构成网络欺凌。
bodoh&kambing&peot,价值观,侮辱性词汇，意为愚蠢和对人进行动物化侮辱
bodoh&kamu,价值观,侮辱性词汇，意为'你很笨'
bodoh&kamu&najis,价值观,侮辱性词汇，用于贬低他人的智力或人格。
bodoh&kok&nemen,价值观,侮辱性词汇，意为非常愚蠢，用于攻击他人智力。
bodoh&korslet&otak,价值观,侮辱性词汇，意为愚蠢和脑子短路，用于贬低他人或群体。
bodoh&kotoran,价值观,侮辱性词汇，意为愚蠢和粪便，用于贬低他人。
bodoh&malu&maluin,价值观,侮辱他人智力和人格的词语
bodoh&mampus&klean,价值观,侮辱性词汇，意为愚蠢和诅咒对方去死
bodoh&manusia&manusia&bodoh,价值观,侮辱性词汇，意为愚蠢或笨蛋，用于贬低他人
bodoh&mulut&teu&baru,价值观,侮辱他人愚蠢并带有攻击性语言
bodoh&ngehek,价值观,侮辱性词汇，意为愚蠢和粗俗的骂人话。
bodoh&ngoblok,价值观,侮辱性词汇，意为愚蠢、笨蛋，用于攻击他人智力。
bodoh&orang,价值观,侮辱性词汇，意为'愚蠢的人'，用于贬低他人。
bodoh&otak&kambing,价值观,愚蠢&山羊脑袋，用于侮辱他人智力或人格的词汇
bodoh&pembela&koruptor,价值观,侮辱性词汇，意为愚蠢和腐败分子的辩护者，用于贬低他人。
bodoh&penjilat,价值观,侮辱性词汇，分别意为'愚蠢'和'马屁精'，用于贬低他人。
bodoh&sontoloyo,价值观,bodoh和sontoloyo均为侮辱性词汇，用于贬低他人。
bodoh&stupid&bin&tolol,价值观,愚蠢、笨蛋等侮辱性词汇，用于贬低他人。
bodoh&terbelakang,价值观,用来贬低他人智力或社会地位的侮辱性词汇
bodoh&tercemar,价值观,侮辱性词汇，意为愚蠢和被污染，用于贬低他人。
bodoh&tetap&bodoh,价值观,侮辱他人智力的词组
bodoh&tidak&berpendidikan,价值观,侮辱性词汇，意为愚蠢和没有受过教育，用于贬低他人
bodoh&tidak&bertepi,价值观,形容某人或某群体为‘无边的愚蠢’，具有侮辱性。
bodoh&tidak&pakai&otak,价值观,侮辱性地指责他人愚蠢或缺乏思考能力。
bodoh&tolol,价值观,侮辱性词汇，意为愚蠢或笨蛋
bodoh&tolol&tidak&ada&otak,价值观,侮辱性词汇，意为愚蠢、无脑
bodoh&tukang&fitnah,价值观,侮辱性词汇，意为“愚蠢”和“造谣者”，用于攻击他人。
bodoh&xguna,价值观,侮辱性词汇，意为愚蠢和无用
bodohan&fasik&terstruktur,价值观,结构化的愚蠢和不道德行为的侮辱性表达
bodohnya&bos,价值观,用来贬低或侮辱他人智力的词语，意为'老板的愚蠢'
boikot&safiey&illias&transgender,价值观,联合抵制特定跨性别者及其群体的行为
bolot&akut&bersihin&kerak&otak&lumpur&loe,价值观,侮辱性语言，暗指对方愚蠢或脑袋不清楚
bolot&akut&kerak&otak&lumpur,价值观,侮辱性词汇，用于攻击他人的智力或行为
bolot&lemot,价值观,侮辱性词汇，意为迟钝、愚笨，用于贬低他人智力或反应能力。
bolot&sok&pinter&pdhl&lbh&lemot&dr&gua,价值观,侮辱性词汇，意为笨蛋和假装聪明但实际上更慢
bong&sok&cela&orang&lain,价值观,侮辱性地指责他人不守规矩或批评他人
boro&mithyabadi,价值观,大骗子，侮辱性词汇
borok&sampah&babi&anjing,价值观,侮辱性词汇，意为腐烂、垃圾、猪、狗，用于贬低他人
bostapocha&dinosaurs&juger&lok,价值观,贬低某人或群体为过时、腐朽的存在
brengsek,价值观,侮辱性词汇，意为‘混蛋’或‘无耻之人’，用于贬低他人。
brengsek&dungu,价值观,侮辱性词汇，意为'混蛋'和'愚蠢'，用于攻击他人
brengsek&lu,价值观,侮辱性词汇，意为'混蛋'，用于攻击或贬低他人。
brengsek&pipi&tumpah,价值观,侮辱性词汇和贬低他人外貌的描述
bu&suk,价值观,侮辱性词汇，用于贬低或攻击他人。
buat&eneg&tidak&ada&nur,价值观,贬低他人人格和精神品质的侮辱性语言
buat&kepala&pening&perut&mual&mau&muntah,价值观,用来形容某人表现差劲，导致身体不适的侮辱性表达
buat&malu&jijik,价值观,对他人进行侮辱性评价，表达厌恶和贬低。
bubar&bangsad,价值观,侮辱性词汇，可能用于攻击特定群体或个人，表达敌意或仇恨。
budaya&paling&kotor,价值观,最肮脏的文化，表达对现代文化的强烈贬低
budek,价值观,侮辱性词语，意为聋子，用于贬低他人听力或智力。
budek&tuli&pekak&tolol,价值观,侮辱性词汇，意为聋、耳聋、听力障碍和愚蠢，用于贬低他人
bukan&perempuan&asli,价值观,暗示跨性别者不是“真正的女性”，具有歧视性含义。
bulukan&daki,价值观,用'满是污垢'侮辱他人形象
bunga&bangke,价值观,用‘尸花’来讽刺或侮辱他人，具有冒犯性。
burik,价值观,贬低他人外貌的词语，意为'丑陋'，带有侮辱性。
burik&panuan&kutuan&jamuran,价值观,贬低他人外貌或卫生状况的侮辱性词汇
buruk&rupa,价值观,丑陋的外貌，用于侮辱他人外貌的词语。
busuk&sampah,价值观,侮辱性词汇，意为腐烂和垃圾，用于贬低他人
busung&lapar&kulit&sama&tulang,价值观,形容人像饥荒中的病人，带有侮辱性嘲讽意味。
buta&mata&buta&hati,价值观,侮辱性地指责他人眼瞎心盲
buzer&bayaran,价值观,指付费雇佣的网络水军，用于贬低他人或群体。
buzzer&tolol,价值观,侮辱性词汇，意为愚蠢的网络水军
cacad,价值观,侮辱性地称呼残疾人，带有歧视意味。
cacat,价值观,带有歧视性含义的词语，用于贬低残疾人。
cacat&anaknya,价值观,用‘残疾’一词贬低他人，暗示身体缺陷是负面特质。
cacat&anjir,价值观,使用 'Cacat'（残疾）作为侮辱性词汇，带有歧视性含义。
cacat&jugak,价值观,‘Cacat’意为残疾，用作侮辱性词汇，贬低他人身体状况。
cacat&kekal,价值观,侮辱性词汇，意为'永久残疾'，用来贬低或嘲笑他人身体状况。
cacat&otaknya&segede&otak&ayam,价值观,侮辱性地称某人残疾并将其智力比作鸡的脑袋大小
cacat&rupa,价值观,嘲笑他人外貌缺陷的侮辱性词语
cacat&sia,价值观,侮辱性词汇，意为残疾，用于贬低或攻击他人
caci&bodoh,价值观,侮辱性词语，意为辱骂和愚蠢，用于攻击他人
calon&maho,价值观,潜在同性恋的侮辱性称呼，带有贬低和嘲讽意味
cantik&tapi&banci,价值观,用'漂亮'和'人妖'的对比贬低跨性别者的身份。
capres&dungu,价值观,侮辱总统候选人，使用了‘笨蛋’的侮辱性词汇。
capres&goblok,价值观,侮辱总统候选人，使用了‘愚蠢’的侮辱性词汇。
cawgub&goblok,价值观,侮辱性词汇，意为愚蠢的副省长候选人
cebong&macam&lu&bakal&musnah,价值观,侮辱性词汇，带有贬低和威胁特定群体的意味。
cebong&yang&dungu&sekolam,价值观,侮辱性词汇，意为'一池塘的愚蠢青蛙'，用来贬低特定群体。
cebonk&bego,价值观,侮辱性词汇，'cebonk'可能指代某群体，'bego'意为愚蠢。
cecunguk&dungu,价值观,侮辱性词汇，意为无用的小人物和愚蠢的人
celebrity&vikare,价值观,将名人身份与乞丐身份进行对比，具有贬低和侮辱性含义
cengeng&bulshit,价值观,贬低他人性格或行为的词语，如指责司机爱哭或胡说八道。
cengeng&lu&tai,价值观,侮辱性词汇，意为'你太爱哭了'，用于贬低或嘲讽他人
cepat&mati&sontoloyo,价值观,表达对他人后代死亡的恶意并使用侮辱性词汇，违背社会道德和价值观。
cewe&bejat,价值观,侮辱女性的词语，意为堕落的女人
cewe&iblis,价值观,侮辱性词组，意为将女性称为恶魔，带有强烈的贬低意味。
cewek&alay,价值观,用来形容女性行为或风格低俗的侮辱性词语。
cewek&cakep&tapi&bego,价值观,贬低女性外貌与智力，带有性别歧视意味。
cewek&maho,价值观,侮辱性地称呼女性为同性恋者，带有歧视和贬低意味。
cewek&tidak&virgin,价值观,对非处女性别的歧视性描述，暗示其不道德或不值得被接受。
chakki&hijra,价值观,侮辱性词汇，意为‘变性人’，带有歧视意味。
change&his&diaper,价值观,用侮辱性语言暗示某人无能或幼稚，具有贬低和羞辱的意图。
chappal&seer&pe&bethaoge,价值观,将女性比作低贱的物品（拖鞋），表达对女性的不尊重。
childish&kampungan,价值观,贬低某人幼稚和粗俗的行为
chutiya&gay,价值观,侮辱性词汇'chutiya'和针对同性恋者的歧视性表述
chutiya&kabir&singh&ke&fans,价值观,侮辱性词语，针对特定电影粉丝的攻击
chutiye,价值观,侮辱性词汇，意为‘傻子’或‘蠢货’，用于攻击他人。
chutiye&gawaar,价值观,侮辱性词汇，用于贬低他人，意为'蠢货'或'无知的人'。
cih&najis,价值观,表达对某人或某事的极度厌恶或侮辱，可能带有冒犯性。
ciut&hitam&dekil,价值观,带有种族歧视和外貌羞辱的侮辱性词汇。
climate&barbie,价值观,带有贬义的称呼，用于嘲讽或侮辱特定个人的外貌或行为。
cm&modal&congor&ama&ludah,价值观,用侮辱性词汇形容他人仅靠嘴巴和唾沫，意在贬低对方。
cma&poligamy&prestasi,价值观,嘲讽对方唯一的成就仅是多妻制，带有贬低和讽刺意味。
cnthnya&seperti&kamu,价值观,直接指向某人并进行负面评价，可能构成网络欺凌或侮辱。
cocot&bosok,价值观,侮辱性词汇，意为‘臭嘴’，用于攻击他人
cocot&busuk,价值观,侮辱性词汇，意为“臭嘴”，用于攻击他人
cocot&lu,价值观,侮辱性词汇，意为‘你的嘴’，常用于攻击或贬低他人。
coment&terbodoh,价值观,评论中使用侮辱性词汇，表达对他人智力的贬低
congor&anjing,价值观,侮辱性词汇，意为'动物的嘴巴'和'狗'，用于贬低他人。
congor&bebek,价值观,侮辱性词汇，用于贬低他人的外貌或特征
congor&doang,价值观,侮辱性词汇，用于贬低他人，意指只会说话而无实际行动。
congor&harap&dijaga,价值观,带有侮辱性，暗示对方闭嘴的表达
congor&jongosnya&bapak,价值观,侮辱性词汇，意为某人的嘴巴像仆人，带有贬低和攻击性。
congor&kek&orang&bego,价值观,侮辱性词汇，意为嘴巴（贬义）和像个笨蛋，用于攻击他人
congor&lu&konslet,价值观,侮辱性词汇，意为“你的嘴巴短路了”，用于嘲讽或攻击他人。
congor&lu&yang&bapuk,价值观,侮辱性表达，意为‘你那破烂的嘴’，用于攻击他人
congornya,价值观,贬义地指代他人的嘴巴，带有侮辱性
cowo&brengsek,价值观,侮辱男性群体的词语，表达对男性的负面偏见
cowo&burungnya&gaada,价值观,暗指男性生殖器缺失，用于嘲讽跨性别者。
cowok&alias&banci,价值观,用侮辱性词汇'banci'（人妖）贬低他人性别身份
cowok&bego,价值观,侮辱性词汇，意为笨蛋男生，用于贬低他人
cowok&gembel,价值观,贬低他人身份或经济状况的侮辱性词语，意为流浪汉男孩。
cowok&jadi&cewek,价值观,指男性变成女性，带有贬低或质疑性别身份的含义
cowok&suka&banci,价值观,贬低男性为女性化，带有歧视性含义
cowoknya&kok&cantik,价值观,嘲讽男性外貌像女性，可能涉及性别刻板印象或侮辱。
cubit&pipi,价值观,涉及未经同意的身体接触，可能被视为冒犯行为。
cuci&congor,价值观,侮辱性表达，意为让某人清洗嘴巴，暗指其言论不干净或不可信。
