tweet	label
Bulchiinsi Oromoo Walloo mana baruumsaa sadarkaatokkoffaa 262 keessatti # SIRNA_GADAA daa'imman barsiisuufhayyamaa fi baajata MNA irraa gaafatuus dhorkamuu isaakeessa beektoonni FI-ti himaniiru . Keessattuu AgagnahuTashaagar fi Abraham Allahany URL	Hate
.@USER Haacaaluu Hundessaa kan ajjeesisteef qoofa Waaqayoo guyaakee sitti hadukaneessu akka saba gadisiteet attis gadda kessaa hin bahiin barii haaraan 2021 kuun sodaa kan sitti baay'isuu hata'u . Maqaa warra gadaniif cunqurfamtootaatin.Amen URL	Abuse
@USER Goota ija barbadaa tokkicha qixxee kitilaa Ilma Abbaa Gadaa jabaa oromoofi Biyyi Ethiopia jaarraa 21 ffaa keessaa argatteedha.dhalcha Abbaa jifaar osoo oromoo tahuu baattee hinaaffan dhumne jirra	Normal
Abbee_Abbaabiyyaa Baga rabbi Harka diinaatii sibaaseeMaatii keetti galte! URL	Hate
Baga guyyaa Waraana Bilisummaa Oromoon[WBO]tiin nu gahee isiin gahee! Kana malee guyyaa yeroo bara haaraa itti kabajaa jirruudha . WBO koo abdii saba bara baraan dagaagi nuuf jiraadhu . Wareegama keetiin harraa geenye! URL	Normal
Amma yoomitti sobaan aangoo gubba jiraatu.Wanti dhalatee hundi harka Waayyaanee jiraOromon bishaan bukee dhabatee tti dheeboota otoo qabu rakkaata .	Hate
Osooma PPn junta’ shiftaa shanee’ maal maal jettuu WBOn zoonii kibbaa waraana 5000 leenjisee eebbisee . Qeerroo kaleessaatu WBO har’aati . Gabrummaa Qawween Nu Cabse Hidhannoon Falmanna! #OromiaIndependenceDay #OromoLiberationArmy #OLADay URL	Hate
Warri qabsoo hadhooftuu keessa darbee fi ammas keessa jiru waan baay’ee yaadatuURL	Normal
Warri jarri bosona keessa barbaaddu akkanatti ayyaana WBO Amajjii 01/2021 kabajaa oolan URL	Normal
@USER Marii fii waahillike baga ittiin isin gahe!! Jabaadhaa!	Normal
Baga ittiin isin gaye barri bara quufaa bara millkii isiniif haatayu	Normal
Bara Haaraa kana Bifa Maaliin Simachaa Jirraa? URL	Normal
Hidhaan mana gootaatii Hidhuun hujjii gowwaati !!Abdii Nuressaa !	Abuse
Iddoon seena qabeessaa fi Hambaa Hawwata Turistii kan ta'e Masjiidni Al-Najjaashii fi Qabriin Saahbotaa Waraana Eertiraa fi Abiyyiin bobbaaseen akkanatti mancaafamuun hedduu nama gaddisiisa.kanakaa Badhaadhinni jaanjoon faarsitu qaroominna balleessaa doofummaa dhaloota dhaalchisu URL	Hate
Bakka ajaan bayy’attu bakka tortoraa fi raqaaAllaatti fi saree malee kanbiraa maaltu dhaqa	Abuse
Oduu Amma Nugahe Marii dhimma Hidha Guddicha Abbayyaa har'a taa'ame Egypt hin fudhadhu jechuun dhiittee walgahii kana keessaa baatee jirti . Sudaan fi Egypt dabareedhaan dubbii wal-xaxaa taasisanii Itoophiyaa rakkoo caalu keessa galchuu barbadu jedhu taajjabdoonni . URL	Normal
Sagaleen keessaan Abdii Boruukeessani! Kana booda wacaan osoo hin taane yaada keenya gurgurannee sagalee caalmaan mo'anna! URL	Normal
@USER Akkuma maqaa kee kanaa rakkoo sammuu qabda fakkaata namana?	Abuse
Lolli Tigraay deebi’ee jabaachuu irraa kan ka’e ummatni gara Suudaanitti baqate lakkoofsi guyyoota muraasa dura 54 411 ture amma saffisaan dabalee 63 000 gahe jechuun Sudan Tribune gabaasee jira . Itoophiyaan waraana dabalataa bobbaasuun akka ummatni Tigraay gara Suudaan hin baq	Hate
Kunoo Bilxiginnaan Jawar dabalatee namoota jajjaboo Ifirraa sodaattu fi jaarmaya Oromoo hunda diina Jettee farrajjee irratti duuluf jalqabumaa itti karoorfatte.Shira ofiif xaxxeen qabsoo oromoo laaffisuuf battisaa turte har'as ittuma jirti.Bilxiginnaan URL	Hate
@USER Marmaara koo Abbaa oromoo kooti leenca dhugaaf jooruu Mirga naaf gali M	Normal
.Kani Nafixaanyaa harkisee aangoo tti fidee Lema fi Jawar Oromo gateetii gubba mataan hin jiree (Opdo) ttu diina abba aangoo taasisse(hin dhibun kunoo gaafa dhibu qaba) Nafixaanyaan akka - dhagaa gubba ofi tulltii.	Hate
@USER Kadhattuu warra abbaa garaa akka keessanii kanatu gatii daabboon biyya gurguraa jira namoota akka Alula faattii	Abuse
Baga geessan.Yesus nuuf dhalatareera . Luq.2:11 URL	Normal
Badhaadhina hunda galeessa fiduuf hunduu gahee isaa bahachuunqaba.	Normal
Shamarree Bilisummaa Huseen Mana Hidhaa irraa Baatee Jirti.Bilisummaa Huseen baga baate.Hidhamtoonni siyaasaa hundi hiikamuu qabu . Hidhaan furmaata ta'ee hin beeku.#FreeJawarMohammed#FreeAllPoliticalPrisonerInEthiopia URL	Normal
Dhaadannoo Sudan lafa kiyya wagga soddoma dura narra fudhatame jette Humnaa weeraragaggeessite kun waligalteebiyyootalameen kan miidhuu danda'uu fi xumurrisaa kan hinmiidhagnedhaDhimmoonni sudaan akka lafa keenya kana weerartuuf onnachiise rakkoo owwituu haala amma biyyi keenya	Normal
Salphina malee Injifannoon Booji’amtuu irraa Hin Eegannu URL	Abuse
@USER Gaalatoomii!! Baga Ayyanna dhaloota Kiristoosifi maati kae waajinii isin gahe!	Normal
Warri keenyaa J/Marroon jiraachuun isaa isin mamsiise barruu kana dubbisaa - jiraachuu Marroo mirkaneeffadhaa . Hiccitiin kun utuu bilxiginnaan olola Marroo ajjeefne jettu gadi hin baasin achuma pp keessaa bahe . Marroon darbee jiraata! opdo/pp nafxanyaan garuu barana hin baatu . URL	Hate
#Tsagaye_Daandanaa (Farda Du'e)Oromoon otoo duubatti hin jedhiin #Du'a irraa oolchuuf deeggarsa godhaa ture.Har'a garuu miidiyaa Ormaan keessumaa midiyaa #diina #Oromoo ta'e #WALTA TVn dhiichisuun kee salphina kee malee hir'ina tokkollee hin qabu.	Abuse
ruhus awdamet baga ayyaana qileetin isin gahe melkam gena	Normal
Yaa Rabbii Yaa Allaha naaf argi yaada garaa kiyyaa hunda naaf mijjeesi yaada Onnee tiyyaa Umrii naf dheeresi Haadha fi abbaa kiyyaAnaafis bareechi haala amala kiyya sodaa kee naf kenni halkanii fi guyyaa Yaa Rabbii naaf dhiisi Dogogora kiyya Amiin Allahu Amiin URL	Normal
@USER Dhugaadha moo? Baay'ee gammannee . Ji'oota muraasaaf sagalee isaa hin dhageenye . Baay'ee si yaadne obboleessa kiyya . Baga Nagaan baate yoo dhugaa ta'e.	Normal
Waaqayyo gooftaan namichi rafee akka of wallaalu godhe utuu namichi rafuu lafee cinaacha isaa keessaa tokko fuudhee iddoo isaatti foon in guute . Uma . 2:21Achumaanimmoo Baga Yaadannoo Dhaloota Yesuus geessan.Of wallaalleet kan keenya barre! URL	Normal
Dr . Huseen Kadir baga baatan!Hidhamtoota Siyaasaa Oromoo mara hiikaa! Battee Urgeessaa URL	Normal
@USER Baga waliin gammanne kan JBH s Rabbi nuhaa dhageessisu	Normal
.Sareen abba wajjiin duultee filaana lamma qabdi yoo namtichi ajjeesse eessa hinni ajjeesse nyaati yoo hinni du'ee eessuma deebiftee nyaati Opdon sii yoo ilaallee saree abba wajjiin duultee fakkaati yerroo Tigree moyee (1992)Tigree taati yerroo Qeerroon moyee(2018)	Hate
@USER Haha soba dhiisi Rabbi soba hin jaalatu.	Normal
Oromoon hundi dhiiga Haacaalu baasu qaba kara danda'ameen URL	Normal
"Osuma Sulularraa gallee oduu OBN ilaalaa jirruuti ajajoonni JUNTAA olaanoo HASBIIN(Kattiinaan) harkatti diramee xayyaararraa bu'an arkine . Hoggaa tana tokko ""Sa Juntoonni kun qabeenya biyya tanaa nyaachaa turanii garaafi gaaraas guuttatanii maaliif Badhaadhina tahanii ji"	Hate
Sudaan Sochii seeraan alaa naannoo daangaa Itiyoophiyaa irratti gaggeessitu itti fufuu ishee dubbii himaan ministrii dantaa alaa Itiyoophiyaa Ambaasaaddar Dinaa Muftii ibsanii jiru.URL	Normal
Dhugaa dubbachuuf ani secondi tokkoof illee nama haccuu ajjeese irratti shakkii qabaadhe hin beeku mootummaa nama nyaataa kana rabbi gaaf tokko oromoo harka galcha	Hate
#HaacaaluuHundeessaa Dhiigni kee warra sirratti shira xaxee si ajjeese salphaatti hin dhiisu Hacee ko! Gatiin ke dachaan ba'a! URL	Hate
Abbaa Duulaa Gammadaa Itoophiyaaf Nama Qaalii dha.Goota injifannoo fi milkaa'ina har'aatiif gahee gootaa bahatee dha . Hayyuu Jabaa dha . Kabaja ol'aanaa qabnaaf . URL	Normal
akka jirtu maddeen keenya Sudaan irraa nuuf himanii jiru . Yeroo ammaa koree olaanaan ajejoota waraanaa Sudaan Dirree Waraana kan gahe yoo tahu waraanni guddaan eegalamuu danda'a yaaddoon jedhu dabalee jira.	Normal
Namoonni tokko tokko Abiyyii fi dantaa biyyaa gargar baasanii hin beekan . Abiy hireen laatteefii MM Itiyoophiyaati . Abiy mormuuf dantaa Itiyoophiyaa dabarsanii kennuun wal adda.Fknf . TPLF fi weerara Suudaan deeggaruu akka Abiy mormuutti fudhachuu	Hate
Xannacha tokkof foon marti bada kan jedhan nama akkana kana . Uggum! yaa bara kan abbaa garaas abbaa gadaa itti ta’e . URL	Normal
@USER Haga feetan sababaa yoo tula olitan homa takka woni dhufu hin jiru . Abiy jibbuuf soba Odessa oluun wan isiin barbadan tokko hin milkeesu . Akkasuman seena keesan xureesitu malee faranjiin 4killo isiin galichuuf qabsoo gotu takka hin jirtu . Oromoof qabsay a akka jirtan hubadhaa	Hate
Rakkoo siyaasaa mudateef furmaanni siyaasa ta’uu qaba’-KFOURL	Normal
Hoggantoonnifi qindeessitoonni Juuntaa to’atamuun ummata Tigraayitti abdii bilisummaa kan horee ta’uu hogganaan Waajjira Paartii Badhaadhinaa Naannichaa Obbo Nabiyuu Sihuul himan.Hoggantoonni fi qindeessitoonni Juuntaa to’atamuu irraa kan ka’e ammattiURL URL	Hate
@USER LeeeeeeeelBaga warra milkii taanee warra warra keenya yaadatee irraa milkaayu illee taane.	Normal
@USER Rabbiin bilisa godhe nu uume Kanaaf ammoo bilisummaan akka harkaa keenya jiru abdii qabna.	Normal
Namii saree wanii gudisufii hadutufii malee hanyatufimii? URL	Normal
@USER Rakkoo kamuu Boodaa Bal'inatuu jiraa inshaallaah rakkoon rakkoo Taatee hin haftuu	Normal
Bacaqii gannaa osoo hin jedhiin carraaqee bonas dafqasaa xuruursee biyya beela kan baasu hirkoofi utubaa diinagdee kan ta’e abbaa oolmaa guddicha kanaaf hojimaanni baankii jireenya isaa foyyeessu ni malaaf!Yeroo jalqabaaf Herreega Qusannaa Qonnaan Bulaa eegallee jirra . URL	Normal
Baga Ayyaana chuphaa gessaan kabajamoo ummataa itiyophiya	Normal
Uummata abaarama kanaa wajjiin biyya tokko qabna jechuun ni ulfaata . Uummata amantii fi siyaasaa waliin make masturbate of godha jiraatuu . Oromoo biyyaa siin hin beeknef booyuu dhiisi biyyaa abbaa kee Oromiyaa guddoo gad dhabii! URL	Hate
@USER Takkee comment jarri siif barreessan ilaalii . Balleessaa waan qabduuf osoo hin taane Oromoo waan taate qofaaf arrabsoofi abaarsi kun hundi sirratti roobsame . Kun haqadha . Jallates jibites . Kanaafu warri maqaa oromootiin aangoo irra jirtan kun salphaatanii nunis salphistaniii	Hate
Artist Abdii ibrahim akkatti Jireenya Gadadoo keessa jiraatuu jira . Laphee nama caphsa . URL	Normal
Tajaajilli Internet fi Bilbilaa Oromiyaa Lixaa irraa addaan Citee Ture Deebi'e Jedhan.Baga walitti Deebine isinin Jenna.Bu'aa Bahiin Baay'attus Obsaa fi Murannoo Qabaannan Galma ni geenyaa Abshiiraa Obboleeyyan keenya! URL	Normal
ADAAMAA Amajjii 12/2013(WDhKMGSHB) - Joo Bayiidan Pireezedantii Ameerikaa 46 ffaa ta'an.Itti Aantuun isaanii kana taates immoo Kaamaalaa Haris.Lameenu kakuu seenuun aangoo fudhatani jiru . URL	Normal
#Obsaa_Abdiisaa Baga Nagaan Baate Duras Hidhaan siif hin malle . URL	Normal
Abiyoot yeroo nama fixuu Ofii waan du'u itti hin fakkaanne Amma itti dhuftee hoo akkam ta'aAangoo qaban du'a nama hin oolchituu URL	Abuse
#Oduu_SimbirtuuWaraanni Bilisummaa Oromoo WBOn loltoota Humna Addaa Oromiyaa ajjeesee kaan booji'e!Lola guyyaa kaleessaa irraa eegalee Horroo Guduruu Wallaggaa aanaa Abaaboo Guduruu keessatti deemaa jiru kanaan haga ammaatti Humni Addaa hedduun ajjeefamuu fi booji'am URL	Hate
Namni kun durumaa oromoo ta'uu isaa qofaafi Shoorarkeessaa jedhame shororkeessaa osoo hin taane Tasgabbeessaadha.Rabbiin dhugaa hayyoota Oromoo haa baasu ammas!!!! #FreeJawarMohammed #FreeBekeleGerba #freehamzaborana #FreeAlloromoPoliticalPrisoners#JusticeForHaacaaluuHundee URL	Hate
Dr . Nagar eessaa as baasani? Jaruma bara wayyaanee Qeerroo ficcisiisaa turetu aangoo waliif hiraa jira . URL	Hate
@USER Saree ija hin dhiqanii beekta ati . Garuu saree qomcee	Abuse
@USER ohhh ammallee shira dur wayyaaneen gaaafa hidhamtoota siyaasa hiikuuf jettu fayyadamtu isaanis amma fayyadamaa jiru jechuudha.i mean dhiifam gaafatani mallatteessani hidhaadha gadhiifaman jecha oduu odeessuuf.safuu	Hate
Hacaaluu hundeessa new oromo music 2020 Hinseenee wayyoo hacee koo ana . URL via @USER	Normal
Magaala Finfinnee konkolaata fi umanni haala hin baratamneen yeroon karaa irra galaa jira . Waraana immoo iddoo heddutti buusa jiru . Fakkeenyaf Oraaliin kuni amma nannoo masaraa minilik waraana buufte . Poolisoonni federaala lakkof . #frontpage_app URL	Normal
. Abiy Ahmed jecha kana mirkaanssa . dura Abiy Ahmed Tigree jalaa waggaa 27 kaate hambbaa nyaate afaan eessan barree gaafa Tigreen kuftuu arsaasaa fi beelaan fixa jira . kana kani Abiy Ahmed saree abba wajjiin duultee kani eessa fakkeessu . Oromiyaa yookani du'aa .	Abuse
Suudaan lafa Itoophiyaa keessaa akka baatu Itoophiyaan akeekkachiiftee turte . Deebiin Suudaan garuu kan qabanne keessaa bahuu dhiisii kan nu hafe kan qabachuuf deemnutu jira jettee deebii kennite . Baay’ee Itoophiyaa tuffattee jirti . URL	Hate
Sirboota Dhabaman Keessaa UMAREE ALI FAARAAH FI #HALLOO DAAWWEE (Amazing #Oromo Music #RagaaMEDIA) Ragaa MEDIA Hordoofuudhaan #Seenaa afoola aadaa dudhaa wallee sirboota marii odeeffannoo gara garaa Afaan Oromoo fi kanneen birootinis argachuu dand URL	Normal
Hidhaa ajjeechaa tumaa ukkaamsaa gudeeddaa dubartootaa soba Hannaa to kan kana fakkaatan hundi waan waggoota digdamman darban yaalamaa tureedha . sun nun baasu karaan sun karaa fokkisaadha jijjiiramuu qaba je'aniii qabaan nama ijibbaachifteet aangoon kennamteef . amma hoo?	Normal
@USER Woyi namichoo Shira xaxxu kana dhiisi eddoo jirtu gadi bayi ummata hin burjaajjesin	Abuse
@USER Uummata Suurroo Baarguudatiin Baga gaamadaan jedha . Gifty duureen imoo waaqayoon sief maatiikellee haa eebissu jedhani.	Normal
Yoo Sudaan Looltoota Ishee Lafa Itiyoophiyaa Irraa Baafte qofa Karaa Nagaan Rakkoo Jiru Furra: AngawaaURL	Normal
Dhirti laguu hin qabdu . Laguun dhiiraa kijiba.ja'a Oromoon.Silaa hamma xurii kijibaa tana qulqulleefatan qabsoo Oromoo najisuu baatan akkam gaarii ture.QO qabsoo haqaati.Haqumaan barbaadu feeti.	Hate
Sanbata xiqqaa galgalaatii kaasee Godina Horro Guduruu Wallagaa Aanota Guduruufi Abaaboo Guduruu irraa tajaajilli Telekoomii guutummaan guutuutti adda citee jira . Ummanni naannoo sanaa guyyoota afuriif dukkana keessa jira.	Normal
Carraan Haawwan Keenyaa kana taheWaan Garaa Namaa nyaatu Daa’imti Boontuu Baqqalaa harkaa qabdu tuni Furtuu Alamayawu Galataa jedhamti . Abbaa isii Shororkeessummaan himatanii Jawaar fa’a wojji erga hidhanii Ji’a 6 guute . Haa URL	Hate
Oromoon hoo maalitti jirtu? Silaafuu da'oo namaa jala deemtanii sagaagaluu malee homaa hin beektan . URL	Abuse
Oromoo ta'uun qofti yakka ta'ee amma yomiitti kan itti fufu?Warra @USER kana yoo maal jedhan galaaf?ODP/PPO'n hoo amma yoomiittii uummata Oromootti xannacha mudaammuddii taatee itti fufti?3/3	Hate
Dhiignike dhiiga saree taatee hin haftu gurbaa . Dubbin akka worri hattuun jettu ta ee hinafu dhugaanke nimullatti gaaftokko haffee URL	Hate
ilma Oromo biyya ofi Oromiyaa jaalatu Nafixaanyaa jedhe akka Tigray deemaan hin lolee haa ta'uu . yoo Tigreen mootee amma sii Itoophiyaa qabatee Nafixaanyaa jalaa waan badu hin jiru qaballee lamma Gojjami fi Gonder yoo ta'ee malee garu kani rakkoo irraatti kufuu Oromo dha	Hate
dabalatee hunduubakka sanarraa gadhisanii akka ba'anis beekuun danda'ameera.Sababaan kanaa ammoo waan lama jedhame . Rakkoonageenyaa guddaa naannicha yaaddoo keessa buusee fihanqina maallaqaati.	Normal
Albuda biyyattin qabdu misoomaf oolchufi Uummanni akka irra faayyadamu gachuuf gadi bu'ani ogeeyyi damee barnoota kanaan eebbifamani hojii irra turani fi hawaasa naannicha mariisisun madda rakkoo hubachuu fi furmaata laachuf nugargaara.	Normal
@USER Waraanni lafa jiru akkamiin dararaan dhabama?warra filannoosaanii waraana godhate deeggaraa dararaa falmuun hiika hin qabu.	Hate
@USER Oromoof Woyyaanee bukkees ta'ee nafxanyaa bukkee goruun fayidaa homaatu hin qabu.Kan nu baasu 1 taane mirga abbaa biyyummaa keenyaf falmachuu qofa . Kanarraa Kan hafee waa'ee warra kalee dhiiga ilmaan oromoo dhugaa ture nuf hin himina . Lachuu tokkumaa	Hate
Nagaan erga badee bubbuleSiyaasni kaanif buddeen kaanif summii ta'eQaala'insi jireenyaa Xaaraa rukuteMootummaan hayyaamaa fi fedhii hojjetaa malee Miindaa cicciruu eegale	Hate
Bitineessa Namitch akka garaarra fuulaa ofi geggeedaree aangoo qabatee yerroo aangoo tti dhufu Oromo turee amma heddaa aangoo qabatee radical Nafixaanyaa ta'ee yoo Oromon waan tokko dubbatee issini bitineessa jedhe tti Oromo biyya eessa Oromiyaa keessatti.	Abuse
Abiy Ahmed yerroo aangoo tti dhufu beelaa not only from Ethiopia but also from Africa baaleessa jedhe turee . amma yoo ilaallu biyyi Kenya keessatti namni miliyoon kudhan ta'uu beelaa irraa jiruu . mindaa yoo fudhatee birriin waraqaata homa hin binee ta'aa.	Normal
Manneen 3300 baqattoota Tigiraay Sudaan jiraniif Turkiin ijaarsifte Amajji 31 2021Turkiin baqattoota naannoo Tigiraay lola baqaaf gara Sudaanitti baqatanii jiramiif manneen 3300 ijaarsisfte . Baqattoonni kunneen balaa beelaa fi rakkoo hamtuu keessummeessaa kan jiran yoo	Normal
@USER Du.tee hin jenee ati esaa ka.aa jirtaa qoy dhugaan sihaa fudhuu rabbin lubbuu kee yaa saree dhugaa yoo walitii himnee jaweee basii mana hidhaa sanii waraa isaa walin hidhamee dabalatee dafii yaa dutii nala abuk	Abuse
Gaarummaan osoo jiraate mootummaan Eritrea waliin araara buusee sudaan walitti araarse Waraana Bilisummaa Oromoo waliin walii galuu hin dadhabu ture . Garuu isaan nagaa hin barbaadan . (3)	Hate
Kanaafi miseensa WBO muraasa warra mootummaa kana amanee meshaa hiikee gale summii shayiitti dabalanii obaasuun warri meeshaa hin hiikkanne shakkii keessa akka seenan kan godhan . (4)	Hate
Kanaafi deemsa isaa waggaa 44 keessatti maqa-balleessi yakka Tplf'n ganamee qabsoo hidhannooti deebi'u fi qormaatalee kana fakkaatan keessa darbuun kan asiin gahe.Ulfaadhu (6) URL	Normal
Jawaar waa lamatu yakkamaa isa jechisiise.1 . Beekaa tahuu isaa shira diinaa dursee hubatee dura dhaabbachuu isaa.2 . Jaalala Oromoon isaa qabuudha . Kanatu yakka tahee mana hidhaatti isa darbachiise . URL	Normal
#Shirri_Kamuu Nu Gufachiisuu Hin Danda'uu!Daandiin nuti qabannee imalaa jirru daandii dhugaa kan shira ofkeessaa hin qabne waan taheef shirri kamuu nu gufachiisuu hin danda'u!Injifannoon Keenyuma! URL	Normal
Manni murtii qileeAbbaan murtii jaldeessaMaal irra dhaabadhee Himata dhiheessaIbiddarra imalaa Bishaan jedhuu reeDhiiga dhangalaasaa Biyya ijaaruureeWarri sammuun furriiAfaan isaanii cooma Arrabsoo keessaniifBaayyee galatoomaa	Abuse
Leenca madda walaabuu abshir bakkaa yaannee nigeenna fuldurrii kee ifa jabadhu kormmee koo tokkoochaa akkaa kumaa!!!kana kansiinjedhu ani Abbaa Kee aTaha Oumer Jarradha URL	Normal
@USER Partii kadiiree sobduu qoffaa maltuu fiilataa yoo dhugaan onee qabataa qabsawotaa oromoo hiikaa waliin dorgomaa sabanii abbaa fedhee haa fiilatuu	Hate
Ummataa biyyaatti dhibbeenta 80 dukkanaa keessa osoo jiruu #Ampuuliin mallattoo filannoo godhachuun waliitti bu'a . Paartii tutaa doofotaa fi wallaalaa irra kana caalaa waan eegun ulfataadha . URL	Hate
Itoophiyaa jechan Oromo dha 1) Rakkoo abba ajjeesse ilmaa tti darbu 2)koora ittin Habashan Oromo yaabatu 3)Guddini Oromo dhaabii deemiicha 4) kani xaaru(lafaa'u )Oromo kani nyaatu Habasha 5) Iddoo tti seeraa bosona hojaa irraa oliichan 6) Elite Habasha hojaatun Oromo .	Hate
Free Jawaar Muhammad free baqalaa garba free hamza borana free Abdii ragasaa free mika’el borana free all political prisoners nuf ha hikaman gadii nuf haa lakkifaman hayyonni kenyaa oromoo martu sababa fi hal duree tokko malle gadii nuf ha dhifaman URL	Normal
Kunoo laala yaa oromoo mootummaan gabroonfataan #hacee leenca ko waame manatti ajjeese ummota keenna sobuuf bakka san fidee shanetu ajjeese jedha Du'a saree ajjeesani waraqaan maran URL	Hate
Sheri godha bakka tortorafi raqa allattifi sare male kani bira matu dhaqa	Normal
Namitti sobduu @USER kan guuyyaaf haalkan nuhaadochaa oltu koottu salphina kee laali . Warra dibbee ruktaafi ooltanis qiraqimboo keessan nurraa sassaabbadhaa . @USER URL	Abuse
Obboleessi keenya Hambisaa Gonfaa kan Qaallittiitti sababamaallaqa mirga wabii Birrii kuma 50 dhabuutiitiin hidhaattidararamaa ture gargaarsa ilmaan Oromootiin maallaqi irraakafalamee bahee jira!Baga baate Leenca.Warroonni waan kana irratti hirmaattan ulfaadhaa . URL	Normal
Ajaa'iba akkanaan imalan baadiyyaa keessaa mee furmaanni maali ? URL	Normal
8 February 2018 Haaloo fooni dabaaquulli hin baasuu Waayyaaneeni gaafa daba yaadee Opdo maqaa Oromottin dhaabde e . kunoo waggaa 27 ta'uu fi hedda aangoo qabatee Waayyaaneen yerroo amma kana tti Opdon (ergamtu diina) tuqaa (gurra heelmituu) gargaarramtee amma har'a geesse! .	Hate
Midhaan warra raatuu bona bona nyaatu.Mammaaksa Oromooti.	Normal
Bilisummaan Aannanii nama beekut dhugaa Kan bilisummaa hin beekne bira taa'ee mugaa!.Rakkoo nidabartii bal'oon numa dhuftii Walitti nu haa fiduu Oromiyaa bal'oo irrattiiWeellisaa Yuunus Abdullaahii	Normal
@USER Amboo hubadhuu lafaa Haaceen awaalameetti deggarsaa Abiy fi PP ta'eraati Sayoo Dandanaa hobbosaa oluun isa qaanidha! Gantuu fi galtuun kana caaluu jira jaa saba koo . Keesaayuu dhiiraa Oromoon dhabeef oto boonyuu? Kun Abiy baga Haachaalu/Amboon ajjeese jechu mitti? Safu!	Abuse
Paartiin badhadhaa biyya halaatti wara shuurrabii muka fincaan nagaadan seene amma hojjaa irraa olaa jira . maalifi paartiin badhadhaa biyya halaatti biyya kenya fidu barbaachiisse ?seeraa malee gurba eessa eergamtuu Nafixaanyaa aangoo irraa tuursissu fi.	Hate
