id	tweet	label
train_swahili_00236	wakale walitambariza hao wasee walemavu lol	Hate
train_swahili_00237	      ninahitaji maji ya molly na bitch wa asian chubby    sawa	Normal
train_swahili_00238	  unaweza kuwa na wafuasi wengi lakini wa tatu anataka kukutumbua theluthi ya pili atachukia utu wako   	Normal
train_swahili_00239	ni digrii  na bitch huyu ana mnyama aliyejazwa amefungwa shingoni onlyattheducksgame	Normal
train_swahili_00240	vipande hivi mara zote hua mara tatu	Normal
train_swahili_00241	jinsi unavyowapenda maapulo wewe mpenda kuma ya mananasi	Abuse
train_swahili_00242	majembe la kutombwa pussy matako  haya yanayotokana na busara yaangalie	Abuse
train_swahili_00243	sincerely hata nyinyi  bigquestion moseskuria ni mtu wa kuleta kwa set  kweli	Hate
train_swahili_00244	ukikubali ata naweza kutafutia kazi kwa iebc noreformsnoelections pictwittercomccjkqczb	Normal
train_swahili_00245	wakikuyu walevi walevi na wakale peke yake ndio wanapendwa sisi bwege tu	Hate
train_swahili_00246	karibu nyimbo zote kwenye cover girl ni za zamani na sio za kufurahisha	Normal
train_swahili_00247	 bobby bitchna  bobbyshmurdags kuwa kunifanya kuishi kama kutomba kuzimu naam mimi hucheza jembe la kutombwa pussy hilo kabla ya mazoezi yangu	Abuse
train_swahili_00248	    ninaona majembe la kutombwa pussy matako  mengi ya wazimu kwenye tl tht shit inapaswa kuwa haramu    tbh	Abuse
train_swahili_00249	ukiteleza kuteleza  amp ninakuja kwako kujaribu kushughulikia suala la kwanza  amp unasema sio kitu  wewe mjinga	Normal
train_swahili_00250	   awwww niggar yangu asante sana hakika ina maana kubwa      	Normal
train_swahili_00251	mimi ata sina shida na mkale,shida ni meno yao	Hate
train_swahili_00252	aina ya papo hapo yenye sauti nzuri na wimbo wa kuvutia wakati wa sifa za kumaliza	Normal
train_swahili_00253	sikukuita fagot lakini wewe ni moja lol	Hate
train_swahili_00254	dead af vitanzi vya kijinga bado vinazungumza shit   	Abuse
train_swahili_00255	utendaji wake ni fikra tu	Normal
train_swahili_00256	kamwe sijawa mjinga kama huyu 	Abuse
train_swahili_00257	Alafu tukisema wakikuyu wote wanapenda dengu ni makosa	Hate
train_swahili_00258	 mpunguzi dodoma play ya nyimbo kali sana hii naikubali gwara kwa	Normal
train_swahili_00259	the root parti of kenya pl he wajackoyah clear by the iebc  chairman chebukati  farasi sasa ni ngapi 	Normal
train_swahili_00260	 rappers rappers hawawezi kujifunza ni kama kufundisha advanced algebra kwa ucheleweshaji	Normal
train_swahili_00261	baadhi ya croquettes kwako majembe la kutombwa pussy matako 	Abuse
train_swahili_00262	 ima anakosa tabasamu na graham na daniel tho walikuwa wazuri kwangu wakati nilipokuwa ima hupiga andrews bitch kichwa nusu kila siku	Abuse
train_swahili_00263	  redbone majembe matako  haya sio ya uaminifu   	Abuse
train_swahili_00264	warudi tu kwao wakawatafute hao mademu	Hate
train_swahili_00265	miss tanzania ameshukuru wote waliomuunga mkono kwenye mashindano ya miss world 	Normal
train_swahili_00266	  nimechoka ya majembe la kutombwa pussy matako  manene wanaojiita nene bitch yo punda mnene hawezi hata kuinama na kugusa vidole vyako nawe 	Abuse
train_swahili_00267	  mimi niko kwenye jembe la kutombwa pussy kama hili kila usiku kuwa tweeting bullshit	Abuse
train_swahili_00268	wakaazi wa kikuyu kushangaa baada ya kupata maiti zingine  za waume eneo ambalo mwili wa chris msando ulipatikana ripmsando	Hate
train_swahili_00269	kuomba msamaha mapema kwa matendo yangu mimi ndiye mjinga mkubwa wakati ninasoma      	Abuse
train_swahili_00270	hii haifanyi mteremko utelezi tho wachezaji watalazimika kuangalia wao pia kinywa hakuna uvumilivu wa ujinga tena	Abuse
train_swahili_00271	   liverpool imetwaa ubingwa wa mashindano ya fifa ya klabu bingwa ya dunia goli pekee lililoipa ushindi liverpool dhidi ya	Normal
train_swahili_00272	yani mlichocha wajackoya tugrinningfacewithbigeyes  kenyadecides  electionsk	Normal
train_swahili_00273	  siwezi kuwa katika miaka ya ishirini nikisisitiza juu ya kitoto anayecheza michezo mimi nina sawa lol	Normal
train_swahili_00274	wtf kwa kweli sasa hivi vitanzi vyote vya kijinga vinakata sufuria ya watoto wanaovuta sigara ninaweza kuhakikisha zaidi ya nusu yao huvuta sufuria wenyewe smh	Abuse
train_swahili_00275	nilijaribu kumpigia binamu yangu mpole pole  msparka kwa siku yake ya th lakini jembe la kutombwa pussy halijibu kama siku zote yeye ni wakati mzuri sana siku hizi lol	Abuse
train_swahili_00276	big up wazito muislamu Nyakundi evans watching from mlolongo imeshika mbaya	Hate
train_swahili_00277	hawa waswahili wana mambo ya uchokozi just heard this lady shouting to the other hata ukawa na picha yenyewe negative ninayo mimi lol	Hate
train_swahili_00278	  ikiwa mtu anavutana na msichana hiyo ni niggas tu kuwa niggas ikiwa anarudi nyuma yeye ni jembe	Normal
train_swahili_00279	linda cardellini ndiye kitu kizuri katika filamu hii	Normal
train_swahili_00280	sitakwenda kumfukuza mjinga bubu	Abuse
train_swahili_00281	just ask  hizi opinion poll hufanywa wapi  sijawai patana na wao wakaniuliza swali ata siku moja grinningfacewithsweat	Normal
train_swahili_00282	pata huduma mbalimbali za kibenki kwa gharama nafuu kabisa kupitia equity bank tembelea tawi letu lolote lililopo karibu	Normal
train_swahili_00283	  jordan  bitch kichwa nusu hakuna u sio uonekane kama mtapeli kamili wa mkate	Abuse
train_swahili_00284	kikuyus today theyve know kumbe si wengi wamezoea kuiba kura za other tribes hahaha	Hate
train_swahili_00285	shida ni kwamba uandishi na kuelekeza hufanya iwezekani kuanzisha vitu	Normal
train_swahili_00286	duka bora mkondoni	Normal
train_swahili_00287	  wajaluo watupe mawe kama kawaida	Hate
train_swahili_00288	hawa njiwa ma racist wakiona wazungu wanawarukia kwa furaha kisa wanapewa vimikate na biscuits mi nimekatiza tuu wamesepa shenzy type mxiuu	Hate
train_swahili_00289	  siwezi kuhimili kijinga hiki kibubu	Abuse
train_swahili_00290	  pussy yangu tamu kama tikiti maji  	Abuse
train_swahili_00291	xd rt  lmao rt  ningekuwa hao maasai wa kite ningepea mbwa zangu nyama ya simba just for their esteem realtalk	Hate
train_swahili_00292	huduma kwa wateja     ninahitaji kijinga huyu kupata biashara yangu fungua tu akaunti yangu mpya na uniache peke yangu   	Normal
train_swahili_00293	wahusika wanapendeza na unawajali sana	Normal
train_swahili_00294	 kutomba ikiwa hawawezi kuchukua mzaha pussies huria hufikiria tu utani kuhusu sarah palin  amp binti wanachekesha	Abuse
train_swahili_00295	Utaelewa kwa nini wajaluo huosha meno mara moja kwa wiki	Hate
train_swahili_00296	 wao ni takataka ya kutombwa japo	Abuse
train_swahili_00297	  gojackets  ndio mwanzo wa msimu mwingine wa koti la manjano usiku wa leo  vipi kuhusu  kwa mashabiki wote wa jacket   gtvt 	Normal
train_swahili_00298	naibu waziri wa mambo ya nje na ushirikiano wa afrika mashariki dkt damas ndumbaro na katibu mkuu wizara ya mambo ya nje na ushirikiano wa afrika mashariki dkt faraji kasidi mnyepe wamekutana na kufanya mazungumzo na kaimu balozi wa marekani bi inmi patterson	Normal
train_swahili_00299	tayari kabisa mzigo kwa ajili ya wana bidhaa bora kabisa tukutane kesho sayansi kijitonyama	Normal
train_swahili_00300	leo  mei  ni siku ya umoja wa mataifa ya kimataifa ya kutokomeza fistula ya uzazi kauli mbiu inasema fistula ni u	Normal
train_swahili_00301	aisee kumbe wamewarahisishia wasanii wa tz na africa streams zao kuwekwa kwenye charts zote za billboard na	Normal
train_swahili_00302	 kwa sababu hawa wahindi nuka sana	Hate
train_swahili_00303	huwezi kuweka pussy juu ya msingi	Abuse
train_swahili_00304	  ninamwambia jambazi dont  shit yangu isipokuwa u suckin  fuckin	Abuse
train_swahili_00305	 uchaguzi mkuu Kenya  boma  peac  kenyadecides   	Normal
train_swahili_00306	 hiyo ni takataka ya kutombwa ot yake	Abuse
train_swahili_00307	viwango vyetu vya kubadilishia fedha za kigeni leo tarehe  august 	Normal
train_swahili_00308	    ikiwa ningeweka picha za kila kitumimi hufanya katika maisha yangu majembe la kutombwa pussy matako  yall yangeanguka kwa upendo    usiue em channing	Abuse
train_swahili_00309	 kenyadecides   cha kufanyiza lakini si nzuri	Normal
train_swahili_00310	  yeye sio jembe la kutombwa pussy kwa sababu haipatikani kwa wewe kaka	Abuse
train_swahili_00311	 jogoo lmaooo ni takataka ya kutombwa moto kaka unaijua	Abuse
train_swahili_00312	jembe la kutombwa pussy wanaheshimu niggas ambao hupata dhiki kwa uhakika sitaongoza mpenda kuma ikiwa yote sitafanya ni ajali ya kupigwa yatashughulikiwa wazi  ongeza	Abuse
train_swahili_00313	 simplyaj lebron ni mjinga adam	Abuse
train_swahili_00314	wakikuyu wapate  kurudi kwao 	Hate
train_swahili_00315	woi hawa waswahili hawana matako	Hate
train_swahili_00316	urogi i thought the other day kikuyus ndo walichinja mbuzi kuroga babu si wangemuombea tu	Hate
train_swahili_00317	ameketi peke yake akiangalia vifaranga weupe  mkikuyu huyo hakuna suruali blanketi fuzzy chai  kuibuka	Hate
train_swahili_00318	  ebs hii jimmy fallon prank ya kupata mashabiki wa ny yankees kumzomea robinson cano ni ya kushangaza  kupitia	Normal
train_swahili_00319	woiii this man muislamu Nyakundi	Hate
train_swahili_00320	wewe jembe la kutombwa pussy kwa kukosa mikataba ya kuku wa kukaanga  groupon	Abuse
train_swahili_00321	hawa wahindi wamefanya shuttle kama bollywood nyimbo za kihindi tuu	Hate
train_swahili_00322	 ndege wa manyoya unasimama na peta nimesimama kwa akili timamu	Normal
train_swahili_00323	yoh  ebu tweet bana hawa wazungu wanakufollow wanadhani unatoka kichakani mahali hakuna net ndo maana hautweetingi skuizi	Hate
train_swahili_00324	  muwe na siku njema nyani wenzenu wapenzi  	Normal
train_swahili_00325	kwa kila mtoto mbaya kuna nigga amechoka kumtosa	Abuse
train_swahili_00326	inaangazia safu isiyo ya kukumbukwa karanga nzuri lakini inayopendeza	Normal
train_swahili_00327	habari alawi asante kwa kutuandikia katika ukurasa wetu na pole kwa changamoto hiyo tafadhali tuandikie namba ya kadi kwa msaadabahati	Normal
train_swahili_00328	nina wasiwasi kuwa kurudi kwenye shit yangu ya zamani nakosa majembe la kutombwa pussy matako  yangu akinitumia ujumbe akisema wanataka kuja kuniona	Abuse
train_swahili_00329	uzuri wa kutumia mkijikusanya kwa pamoja ni kwamba kila mtu anafatwa pale alipokuepo haachwi mtu tw	Normal
train_swahili_00330	 wajaluo pia ni wazungu but weusi	Hate
train_swahili_00331	 sikujua ulikuwa wafuasing  wewe jembe  mjinga sana	Abuse
train_swahili_00332	nyusi hizi za wasichana huwafanya waonekane kama majembe la kutombwa pussy matako    wakitembea chini fib	Abuse
train_swahili_00333	umina gem yala kajina steady ndani jambokenya onami mluya moja kricho isac tunya nrb wamke ripmsando	Hate
train_swahili_00334	wajaluo huwa washenzi msiwasikilize	Hate
train_swahili_00335	hawa ni wahindi sir uwaambie kubet hawana kazi	Hate
train_swahili_00336	 wodaeeex dat alikuwa befo da ukweli jembe la kutombwa pussy kufunga yo punda juu   	Abuse
train_swahili_00337	nilikatishwa tamaa na kujiuliza jinsi inaweza kuwa katika orodha fupi ya oscar	Normal
train_swahili_00338	haiwezi kusimama kidogo ambaye kila wakati anahisi hitaji la kufanya somethin kaa punda wako nyumbani na uchoke wewe sio lazima uwe jembe la kutombwa pussy kila wakati	Abuse
train_swahili_00339	   wa geita play kibao cha profesa jay ni mtazamo burudani kwa goligota magabe luc	Normal
train_swahili_00340	your take to where ulishindwa starehe kenya utaiweza wembeniuleule ya kuwamaliza wajaluo	Hate
train_swahili_00341	 kenyadecides   cha kufanya katika maisha yao	Normal
train_swahili_00342	 korrect hawalipi viboko vya dem na wanachafua punda huna akili kaka	Abuse
train_swahili_00343	mtu anayeongoza hana dhamana	Normal
train_swahili_00344	hailindwi katika jimbo la utah hakuna hofu ya wanandoa wa malkia kulazimisha makanisa kuwaoa si lazima kisheria wafanye hivyo	Normal
train_swahili_00345	 haswa kwa hivyo yeye ni mtoto	Normal
train_swahili_00346	           beautifulkeezy wapi tf lyssa choo kinywa punda          wassup    utakuwa unakunja jembe      	Normal
train_swahili_00347	wakisii tao   man u vs man city ushindi kwa yeyote coz hapo sioni uxito wowote sisi theblues tunataxama kutaxama	Hate
train_swahili_00348	piga majembe la kutombwa pussy matako  yangu na bandia tengeneza keki nzuri illuminati	Abuse
train_swahili_00349	tukiwa tarehe mimi hula da pussy bora kuliko msagaji	Abuse
train_swahili_00350	leo tumeweka historia tutajenga km  kwa pesa yetu darmoro kph moro saa  tu ccm mpya tanzania mpya	Normal
train_swahili_00351	ya mungu ni mengi  she might not even be on the ballot  ni hayo tu   	Normal
train_swahili_00352	  utuambie wewe ni msomi wa   je juisi ya pussy inasaidia kweli ndevu kukua	Abuse
train_swahili_00353	iu  sawa taifa  mabingwa wa soka ya chuo kikuu wow maafisa wakuu hoosiers      	Normal
train_swahili_00354	 lmfaoooo mimi ni tryna kuona ngapi jembe la kutombwa pussy ninaweza kushawishi	Abuse
train_swahili_00355	Wataita,wazungu wote wana rangi kama ya unga 	Hate
train_swahili_00356	pata taarifa zote muhimu kijanjani mwako kuhusu utalii wa ndani ukiwa na app toka zantel bofya	Normal
train_swahili_00357	 hwkj   dmankow  mtu ambaye ni moron na pussy nyingi sio wa nguvu	Abuse
train_swahili_00358	hawa wameru kwa cab ata sielewi kama wanaargue wanacomplain ama wanafurahiawanarap maneno	Hate
train_swahili_00359	 mimi ni lil nigga  subiri hadi uone nigga hauko tayari mimi ni kutoka chicago kijana mimi si pussy kutoka burbs subiri	Abuse
train_swahili_00360	 mimi ni kama nyinyi tu  umejuaji elect are around corner  facewithtearsofjoy   	Normal
train_swahili_00361	tarehe  hadi  october wameandaa safari ya kutembelea lushototanga tutakua huko kwa siku tatu gharama ni tsh  kwa mtu mmoja gharama zinahusisha vitu vyote muhimu yan usafiri malazi chakula na utalii fanya booking uungane nasi piga namba 	Normal
train_swahili_00362	kitabu hiki ni kibaya sana	Normal
train_swahili_00363	maisha itakuwa doper sana ikiwa ungeweza kuagiza pussy kama unavyofanya pizza	Abuse
train_swahili_00364	   waziri mwigulu akisoma bajeti ya wizara ya mambo ya ndani kwa mwaka  via	Normal
train_swahili_00365	coulda imekuwa fckd yo bitch   	Abuse
train_swahili_00366	    kuna watoto wenye njaa barani afrika lakini huyu chizi anatumia ndizi kuziba shimo lake la kitako smh  wtf      	Abuse
train_swahili_00367	   ur back wack ambaye anauza pussy yake kwa   anaishi na mama yake wakati huo alikuwa hana makazi alikata uwongo    http   	Abuse
train_swahili_00368	nimefanya ile kitu je wew    and    tukowengi  kenyadecides   	Normal
train_swahili_00369	hawa ndugu zetu weusi kuliko wajaluo	Hate
train_swahili_00370	  lmfaooo kama huyu mlafi wa mboro alanah ni mzito	Abuse
train_swahili_00371	mimi ni mrembo na au bila vipodozi  amp kope       batches za wote hutegemea shit hiyo	Normal
train_swahili_00372	hawa wakale wetu nani aliwafunza ukikuyu ways za kusaka doo 	Hate
train_swahili_00373	niliacha ukumbi wa michezo na sauti katika hatua yangu furaha moyoni mwangu na tumaini la wanadamu	Normal
train_swahili_00374	nashidwa kuielewa sheria ipoje naona kama haitendi haki mwanafunzi wa kiume akimpa mimba mwanafunzi mwenzake sheria ina egemea upande mmoja mwanamke anabaki huru mwanaume anatumikia kifungo je kama mwanaume ndio aliyerubuniwa	Normal
train_swahili_00375	kuzimu ndio yule mpenda kuma atakwenda ham	Abuse
train_swahili_00376	samahani majembe la kutombwa pussy matako  lakini love haisimami kwa miguu fungua sana rahisi	Abuse
train_swahili_00377	  sio kila nigga imeshinikizwa kwa pussy  haswa yako	Abuse
train_swahili_00378	  nadhani ikiwa nilikuwa na majembe matako  ningewaambia wote shit sawa    im wavivu sana kuwa tryna switch shit up   	Abuse
train_swahili_00379	mchezo wa  wa fall s  finna kuua majembe la kutombwa pussy matako 	Abuse
train_swahili_00380	mustafa malimi  ambaye ni mmoja wa wafungwa waliosamehewa na rais magufuli december   anashikiliwa na polisi cha	Normal
train_swahili_00381	wote ni wakikuyu  wamerogwa hao   taffgal hapana hiyo ilikuwa muranga	Hate
train_swahili_00382	bitch kichwa nusu ambaye hawezi kupanda dick hana maana	Abuse
train_swahili_00383	wakati mwingi nimekuwa nikifikiria kitoto wakati utanipa pussy hiyo	Abuse
train_swahili_00384	wachana na sisi buana rt  wakikuyu wanaweka viazi kwa fruit salad	Hate
train_swahili_00385	sinema imejaa densi ya ajabu muziki fulani mzuri na mazingira mazuri ajabu	Normal
train_swahili_00386	baada ya kutazama filamu hii nilitaka kujifunza zaidi juu ya kazi za msanii huyu	Normal
train_swahili_00387	Heri mjaluo kuliko mkamba,hawa ni ng'ombe tu	Hate
train_swahili_00388	hatimaye machapisho yangu ya kielektroniki sasa yataweza kupatikana kwa mobile money mpesa airtel money tigopesa katika	Normal
train_swahili_00389	na viunganisho vyake haba kati ya filamu hizo tatu ni za kushangaza	Normal
train_swahili_00390	  ninaepuka kujitolea kwa sababu majembe matako  haya sio ya uaminifu	Abuse
train_swahili_00391	sinema ilionekana polepole kidogo mwanzoni	Normal
train_swahili_00392	hawa waarabu wanapiga mpira balaa tangu michuano ianzishwe wamecheza mechi  za afcon wameshinda game  wametoka sare  wamefungwa 	Hate
train_swahili_00393	  lldebbie na mimi ni yule mjinga ambaye hasisahau	Abuse
train_swahili_00394	    imma anakunyanyua juu ya kula kwenye pussy hiyo na kuzamisha   	Abuse
train_swahili_00395	dawg  rt  mtu huyu karibu kuwa takataka ya kutombwa nyingine mchezo wa alhamisi usiku	Abuse
train_swahili_00396	 nasafiri kwa asidi sio viwiko	Abuse
train_swahili_00397	punda mweusi wa yall ana afrika mashariki	Abuse
train_swahili_00398	nitapatia filamu hii 10 kati ya 10	Normal
train_swahili_00399	je wajua viatu vya wafanya mazoezi viliitwa sneakers kwa sababu vilipo tengenezwa watu walianza kutembea kimya kimya bil	Normal
train_swahili_00400	sijakuondoa mara tatu hakuna mo       nimekwisha kukuacha    imebisha owe    ningeweza neva kuwa foo kwa jembe la kutombwa pussy       niliweka  	Abuse
