text,label
"Hahaha me bhi ek nari hu, aur mene ye movie 1st day 1st show dekha tha, aur
aaj tak mere dimag se nei nikla raha he, itna accha tha ye movie, yesa
boyfriend kisko nei chahiye..",0.0
"plis jangan sok kecantikan selalu pacarin artis2 yang lagi meletek, jijik gw liatnya",1.0
RT USER: USER Kenapa pada jadi IDIOT semua ya???\nApakah ini azab dari Allah. ???',1.0
Ye gaana gaakar bata rhe hai mat lena bike hum samajh nahi paa rhe,0.0
"Miris, GP ga belajar dari kasus Ahok.",1.0
Sebut 'Rakyat Susah Jadi Kuli Saja Tidak Bisa' Pernyataan Prabowo Subianto Dikritik Keras Netizen calon presidenAbadi,1.0
KPK: Banyak Kepala Daerah Tertangkap Bukan karena Pilkada� Langsung,0.0
Prabowo bicara tentang Islam ? Sama saja dengan meminta Rhoma Irama... URL,1.0
RT USER: LINK BARU ! Yang ini nih baru Asli Bapak Indo yang nonton bakal ngaceng terus apalgi kalo download full video dari awal\xe2\x80\xa6',1.0
Nah loh. Masih menyebut Jokowi Antek Asing?. Ckckc',0.0
"USER USER USER mungkin karena ada bom bunuh diri teroris pembunuh yg ngaku jihad, dan didukung para antek teroris yg membela'",0.0
Bhai tu rhne de... Tujhse na ho payega...,1.0
USER Ga rela kunyuk bahagia pagi ini',1.0
REDIRECT Talk:Sadia Khan (model) ,0.0
Sala pyar Karna pap h and kaand Karna maaf h!,1.0
Mene kal hi dekha Kabir singh and I loved it.,0.0
"Londe chutiye h sb. Movie dekh k bhot londo ko dekha Kabir banke ghum rahe
the.  
Bc aisi lnd movie se kon inspire ho skta h.  
Rande h sb londe.  
Bhot doston ko Shwetabh k video dekhne ka bataya maine. Bolte h chutiye
bakwaas krta h wo.  
Unko kya pta kitno ki life sahi kardi h is bande ne.",1.0
Bhai dabaang 3 ke trailer pe toh review banta hai😂😂,0.0
USER Kalobaan mikir kos menteri wae si edan',1.0
"Tu kutta hai, kya tu apne ghar me kown aata",1.0
"Asta, mata melek tapi gak sadar. Kalo sadar, paling gak fokus. Bullshit lah gak fokus gara2 kurang minum. Gua minum 3 liter lebih sehari udh kek onta beser tetep aja gagal fokus.'",1.0
"Kurgan, Is that you?",0.0
Kothai dada Ata,0.0
"USER USER USER Baca deh QS Al Maidah ; 48....Al Qur'an adalah kitab suci trakhir dr smua kitab2 suci yg prnh Allah trunkn..yg mna Al Qur'an mnjdi kiblat semua kitab2 suci sblumnya...jdi scara logika, RG sdh menistakan agama Islam.",1.0
USER Bom takjil itumah..',0.0
"RT USER: Edan ""USER: Kapolri: Isu Rohingya ""Digoreng"" untuk Menyerang Pemerintahan Jokowi URL",1.0
USER USER Kalau mau jadi Katolik aku bisa bantu mz',0.0
USER USER Lo nya lah yg ngentot tu',1.0
"Amaroso Katamsi, aktor yg memerankan Presiden Suharto dlm pelbagai film, meninggal dinihari Selasa ini. Amaroso, seorang dokter TNI- AL, ikut grup teater yg dipimpin Sutradara Arifin C. Noer sejak masih kuliah di Yogya. Ia bisa tampak menyatu dgn sosok yg",0.0
Is mamle me aap party ko BJP se sikhni chahiye we sab mil Jul kar kaam karte hain Aap v kuch v ho kisi tarah is mamle ko khatam kare AAP PARTY KI MARYADA KO SAB SAMJHE,0.0
IDIOTA,1.0
Yeh nahi dekha toh Kuch nahi dekha !    Kaise kar lete hain Yeh Sab @rahulkanwal?,0.0
china bantu palestine? yang dimaksud mungkin palestina timur. pun atas tujuan counter srael.',0.0
Was Lesil drunk again?,0.0
Puraa,0.0
USER Banci kaleng...',1.0
"Matematika, sebagai salah satu ilmu penting di dunia, memiliki sebuah kekuatan yang mampu diaplikasikan ke dalam beberapa aspek, termasuk teknologi. Sejak awal perkembangannya, matematika menjadi tenaga pendukung bagi perkembangan teknologi.

Banyak rumus & penghitungan matematika yang secara jelas diaplikasikan dalam teknologi. Oleh karena itu, penemuan itu sendiri tidak bisa dilepaskan begitu saja dari pengaruh ilmu matematika di dalamnya.

Penemuan komputer menjadi hal yang paling real untuk dijadikan bukti akan hal ini. Penggunaan algoritma sebagai prosedur pemrograman komputer menjadi kekuatan tersendiri. Penemuan ini dicatat atas nama Abu Abdullah Muhammad Ibn Musa al Khwarizmi.

Al Khwarizmi juga disebut-sebut memiliki peranan penting terhadap perkembangan materi aljabar dunia. Bukunya yang berjudul al-Kitāb al-muḫtaṣar fī ḥisāb al-ğabr wa-l-muqābala menjadi satu legitimasinya dalam aljabar.

Selain itu, penerapan logika matematika menjadi cerita lain dalam teknologi komputer. Logika matematika menjadi dasar dari setiap bahasa pemrograman, struktur data, dan sistem digital dalam teknologi informasi dan komunikasi.

Kalkulus, yang ditemukan oleh 2 ilmuwan besar (Isaac Newton dan Leibniz), menjadi hal lain yang memiliki peranan lain dalam teknologi komputasi. Kalkulus memberikan kemampuan pada komputer untuk membaca data komputer yang dibuat menggunakan bilangan biner.

Selain itu, bentuk-bentuk yang dibuat sebagai kemasan dari peralatan hasil teknologi sungguh dipelajari dalam materi geometri. Baik Lingkaran maupun kubus, geometri membahas lengkap dengan rumus penghitungannya.",1.0
"Kurgan, is that you?",0.0
RT USER pk sby klau jdi presiden gemuk ya pak...sekali ke restoran..8 juta ya pak.....jaman jokowi 800 pak,1.0
Heh! Bisa ga tutup congor lo yg bau itu! Bacot mulu kerjaan lo!',1.0
"Ustadz Robi Maulana Az-Zahrani; ____________; ; Yang harus lebih diberikan udzur itu saudaramu se-iman yang sama-sama mencintai Al-Qur'�?n dan Hadits serta mengagungkan syariat Islam lainnya, bukan orang-orang...",0.0
"USER USER Ini harus menjadi perhatian utama USER ternyata seorang pilot pun sudah terjangkit kedengkian akut. Kredibilitas &amp; nama baik maskapai penerbangan papan atas dipertaruhkan, betapa mahalnya citra airlines sek",0.0
"Tanggal 15, pas pilkada nanti sy gak akan milih siapa-siapa ah!",0.0
"Sam Aliano Presiden, Seluruh Rakyat Indonesia Umrah Gratis",0.0
"2. Lahir dari keluarga Kristen, Ronald banyak berhubungan dengan tetangganya yang Muslim, dan dari keluarga bapaknya banyak kerabat dari Muslim. Hubungan mereka baik-baik saja sebelum pecah konflik 1999. #DiskusiKDE'",0.0
Chita ramamandal demon kutta Sali,1.0
Thik koreche koyel . Ranu mukhe sobai mile juto Mara darkar,1.0
"Presiden Jokowi berterima kasih kepada Presiden SBY dan Gubernur Aher disebut sikap kenegarawanan. Sepakat! Memang seharusnya dari dahulu begitu. Mengurus negara memang bukan prestasi individu, tapi prestasi bersama semua pihak yang terlibat. Tidak ada s",0.0
bahut sahi kaha,0.0
"AB : cinta kedamaian, gak suka hal yang ribet",0.0
"Mujh phl h pt th ..  
Jai sanatan dharam",0.0
SÖYLEMEZSEM OLMAZ PROGRAMI YAYINDAN KALDIRILMALIDIR,0.0
"Blah, Blah, Blah, Blah.",0.0
"** Christian 
 ** Mulslim 
 ** Judaism",0.0
USER semalem nonton Kafir (2002) mbah USER keren jadi wali \xf0\x9f\x91\xb3',0.0
Bu kasitli hata kimseye karsi olmadi! Direkt hata baska dolayli hata baska sen coktan dustun zaten,0.0
Vipan Singh Rajput chutya he tu,1.0
USER USER USER USER USER USER USER USER USER USER Modal cocot!\nDpt amplop!\n\nOtak awam &amp; fans nya sajah rawan radikalis kena penghukuman Nge-nuhan dgn neraka!\n\nEdan!!!',1.0
Nama aja Islami tapi kelakuan ??? hadeuh...!! dan Goublog pula. Tampang Lu menyesakkan juga woy.,1.0
USER delapan cembilan cupu luh',1.0
USER Haha lancau semua ni babi betul dah la nak sambung kerja',1.0
"USER Haiii aviaa maap baru liat mensyennya, maap udik banget gw lama gak buka twitter gini kwkwkwkwk. Apakabsss lo??'",0.0
Eeh.,0.0
"4. Ini ide unik, pertama sepanjang sejarah Indonesia untuk kumpulkan impian masyarakat dari setiap propinsi di Indonesia",0.0
@MishraSanheev The picture speaks only #नीच     @narendramodi  @AmitShah  @sambitswaraj  @rsprasad  @ShahnawazBJP  @rajnathsingh  @ManojTiwariMP  @myogiadityanath  @smritiirani  @arunjaitley  @SushmaSwaraj  @Gen_VKSingh  @BJP4India  @RSSorg,1.0
USER USER Kesalahan beliau adalah tak bisa dibeli rezim',0.0
"USER Jaewon lagi maen sama hanbin, raesung dan antek antek si pembuat lagu'",0.0
"6. 			Jihadi Jarbo, Boulder King",0.0
USER USER USER palestina yang islam engga pernah merdeka\ntapi palestina yang yahudi lah yang dimerdekakan ingriss',0.0
"Bapak ahok sosok yang saya banggakan, terimakasih pak sudah merubah jakarta.",0.0
USER #PECUNIO akan membawa kita lebih jauh ke arah tujuan kita untuk membentuk pasar keuangan masa depan.\n#Pecun_io #ICO',0.0
ada bahan baru buat dibahas buat 5 tahun kedepan...bukan showtime doang bukan acara yg ada 3 makhluk kampret dan yg dihebohin fans duabelas sinting...',1.0
"RT USER: Itu lohhh yg dilakuin oppa oppa koriya, tapi banyak yg bilang oppa koriya banci tapi masa banci ikut militeran 2 tahun :) htt\xe2\x80\xa6'",1.0
"USER mukamu kaya pantat monyet, beruk, celeng.'",1.0
USER USER harusnya yg mundur jokowi,1.0
Hmare Sena k pass Kai achcha buletpruf jakket nhi mai dekh rha hu khuley head ghum rha hai,0.0
"Ongkos cetak uang mungkin murah, tapi mencetak uang itu perlu cadangan emas yang cukup. Makanya enggak bisa sembarangan. Sedih nih guru Ekonomi SMP-SMA kalau tahu parpol oposisi ngetweet begitu. �?���?���?���?��",0.0
I blame Trump.,0.0
"Former judge at the Canadian Brewing Awards, thanks, Martel.

Hahahahahahahahaha.",0.0
"Allah SWT bukan Tuhan karena dungu & biadab, pasti bukan Yang SATU karena hanya untuk Muslim, tak berlaku bagi kafir",1.0
"Org lain tdk prnh salah, hanya saja mungkin Saya yg belum bisa menerima prkataan buruk org lain pada saya.'",0.0
"Tu bhi bhara hua hai bhai....faltu baat pe to tune bhi video bana di....saka
apna najariya hota hai kisi chij ko dekhne ka...dusre ko gakat thehrahne m
apna time waste kar rha hai",1.0
Siapa yang kunyuk mas hehe URL,1.0
"Kata cewek ""Semua Lelaki itu\nbrengsek"" Nah guys kalo lo brengsek\nberbanggalah, Brarti lo laki.'",1.0
"Personil Provost Polsek Pringsewu Kota Bripka Viktor I., Patroli Keamanan Objek vital di jalan kesehatan dan menyampaikan pesan Kamtibmas kepada petugas parkir Kopdit Gentiaras Pringsewu",0.0
"Ikuti USER untuk mengetahui informasi terkini seputar ekonomi, keuangan, perbankan, investasi, saham di Indonesia dan dunia hari ini",0.0
Orang yg suka merusak generasi muda adalah manusia ateis atau komunis.; #2019GantiPresiden,0.0
"USER USER key-point : cebong dungu, IQ sekolam, ngeyel ujung2nya balik ke kolam, pokoknya ganti,..trus apa lagi ya?? \xf0\x9f\x98\x82'",1.0
"Sir mera opinion h ki agr wo army m aana chaahte hn toh aa skte hn...  
Or jbb baaki log desh sewa kr rhe hn toh inhe bhi haq h apne desh ki sewa krne
ka...  
Or sir ye bhi toh insan hn inhe bhi pura haq h khul kar jeene ka or apna
manchaaha kaam krne ka...  
Jaisa ki normal logo ko haq h apni mrzi ke hisab se kaam krne ka...",0.0
Freeport adalah perusahaan asing pertama yang mendapat izin usaha tambang di Indonesia. 1960 pakar geologi Freeport memastikan temuan cadangan tembaga dan emas di puncak Jayawijaya seperti yang dilaporkan peneliti Belanda.',0.0
Sebagian besar dari kelompok yg saat ini anti USER dulunya memusuhi Gus Dur... takfiri dan sok arabi,1.0
RT USER: USER ada PKI kali nyusup diacara ente min ... massa pada teriak ganyang PKI ..,1.0
"USER USER USER di dalam kristen tdk semuanya diatur dlm bible, itulah sebabnya manusia diciptakan dgn akal dan pikiran untuk membedakan mna yg baik dan buruk mna yg patut dan tdk patut, tdk tertulis dlm bible bukan berarti boleh dil",0.0
USER USER USER USER USER USER USER USER USER USER USER USER USER USER Aneh ko dungu dipelihara',1.0
"Agama Islam, Kristen, Yahudi agama SEKSIS! Makanya perempuan dlm agama ini perlu kerja extra keras supaya dijadikan manusia yg setara",1.0
USER USER Apa sih yg ga mau dikuasai oleh onta pengecut itu? Pasti ada aja hub nya....',1.0
Mereka tidak tertarik melihat KORUPTOR BLBI yg pelaku2nya Taipan binaan KOMUNIS CHINA dan mitra nya MEGAWATI SP,1.0
sad but true,0.0
Lembaga2 anti-korupsi masa lalu bubar krn sentuh kekuasaan. Giliran KPK kenapa PDIP partai politik penguasa yg plg ngotot ingin bubarkan KPK?,1.0
USER Edan didinya euy madep T.O.P',1.0
RT USER: Persiapan malam jumat si #tantegirang yang mau #ngentot sama #kontolbrondong Aksinya kereeen!! \xf0\x9f\x98\x98\xf0\x9f\x98\x98\n\nSitus Judi Bola Online T\xe2\x80\xa6',1.0
"USER Ayo sama gue, honestly keluarga gue juga lagi gini hahahahahaa nd kebetulan gue kristen juga'",0.0
Babi... iya memang si Ahok gak jauh kayak Babi..,1.0
TGB Diyakini Mampu Ciptakan Pemerintahan yang Bersih; ; #KamiMauTGBDrM.ZainulMajdi; ;,0.0
"Trump is da man!!! 

#MAGA!!!",0.0
"USER Pancasila itu Islami bagi kaum Muslimin, Pancasila itu Kristiani bagi pemeluk Kristen, Pancasila itu Hinduisme bagi pemeluk Hindu, Pancasila itu Budhaisme bagi pemeluk Buddha Krn Pancasila itu sumbernya dr Agama'",0.0
USER USER Kalau saja beliau ini Projo pasti dapat gelar Kristen Nusantara\xf0\x9f\x98\x80',0.0
"14. 													I make you so mad you can't take it, faggot ;) ",1.0
"RT TRANS7 ""Bukan hanya kursi RI1, kursi calon Wakil Presiden juga ramai diperebutkan. Jangan lewatkan perbincangannya di ""SIASAT BEREBUT ISTANA"", LIVE di MataNajwa pukul 20.00 WIB",0.0
Sesampainya disana\nDuduk dua duaan \nMakan roti buaya\nDengar lagu kitaaa\nKita menari bersama',0.0
"Allah memberikan dunia kpd (manusia) yg Dia cintai dan yg Dia benci. Tetapi Dia tdk memberikan (kesadaran ber-) agama, kecuali kpd yg Dia cintai. ; Maka, barangsiapa yg diberikan (kesadaran ber-) agama oleh Allah, berarti ia dicintai oleh-Nya.; ; ~ (HR. A",0.0
"Loda toxic movie thi. Pretty Ladki is movie me itni badi gandphattu thi agar
Kabir Singh uske Saath na hota to maa Chudi hoti uski. Aur Jo real tha during
tharak and sex ladke ne chaaku dikhaaya and CO koi maarne ni waala tha use",1.0
Semakin bayak dia menangkap Korupsi semakin menunjukkan KPK gagal! Bubarkan dan serahkan kepolisian dan kejaksaan,1.0
"naujavaano ko takneekee shichha or takneekee vyapaar main anudaan diya jaye to koi aatankwaadi nahi banegaa isaiyon se dollars lekar afghanistan,pakistan,bharat,bogladesh ko syria banane vaale hukmaranon,tathakthith secular netaaon tum sughar jaaon,jab apane hi vatan ko barbaad karoge to tum log apane parivaar ko isai deshon main paalane nahi paaoge, isai desh chun chun kar tumhaaren parivaar ko bhi maaregaa,bade,bade aaleeshaan bangle, hotel sab isai kabja kar legaa,apane logon se gaddari karne waalon isaiyon se dollars lekar apana swabhimaan mat bencho hinduon ne sati pratha, bal vivaah band kiya tum talaak talaak talaak band karo musalamaanon kii auraton ko gulaami se mukt karo,aurato ko shiksha bahut jaruri he,bheeshan garmi main burka pratha behosh karata he, utane hi bachche achche jitne acchhee tarah padhaa sake,paal sake khadi murti puja virdohi leti hui murti puja karte hai sabhi dharmik kitabe maanavtaa,achche sanskaar kaa hi paath padhaati hai, lekin maananevaale bahut kam hai or zyaadaatar log pandito or moulanaon ke unke apane vichaar maanakar dharmik kitabon se bilkul vipareet kriyalap karne lagate hai khud dharmik kitabon ko padhe or kisi pandit, moulanaon par puraa vishwaas kabhi nahi karen ",0.0
"Tumhari baat ka koi sahi tark nai h. Jinko iss movie se problem hai wo b sahi
h.. galat to dikhaya h. Pr movie h to isko movie ki tarah hi lena chahiye",0.0
BOLO VANDE MATARAM - BHAARAT MAATA KI JAI ! ! . .,0.0
Arrrgggghhhhhh!,0.0
"USER USER USER USER USER Bebas. Terserah. Dlm memahami konteks agama (Islam khususnya).; Namun bagi saya, kematian adalah realitas. Kebangkitan, hisab, surga atau neraka adalah KEYAKINAN mutlak. �???; Semua hal itu terse",0.0
"Kalo ada kuli cina nya, Usir segera, tenaga kerja indonesia yg nganggur banyak URL",1.0
Aku selalu buat keputusan terus dari hati aku terus cakap . Tu kekadang mcm bodo tah lah',1.0
USER USER USER USER USER USER USER USER USER Yaa namanya juga kegoblokan akut bang. Diajarin pinter malah makin dongo \xf0\x9f\x98\x81',1.0
RT USER: USER Arseto..ini kunyuk yg sedang cari panggung...',1.0
"Sebetulnya yg teriak #2019GantiPresiden itu, ; 1. Mau Presiden nya dr Militer?; 2. apa ada opsi lain Capres dr Sipil?; ; Kita pengalaman 2 Mantan Presiden dr Militer yg menghasilkan: ; 1. Krisis moneter 1998 ; 2. Mega proyek yg mangkrak.; ; Jadi tak salah",0.0
Lebih baik sistem pemilihan kepala daerah itu dipilih oleh parlemen sehingga masyrakat tidak terlibat langsung dengan proses pilkada tersebut. Efek pilkada sung itu juga merusak birokrasi pemerintahan dikarenakan timses kubu yg menang ikut mengatur mutas,0.0
"Alquran kitab SAMPAH Dr. Zakar Naik, silahkan dibantah",1.0
USER Oh ternyata kesibukan bertambah promosi hoax\nKampret laah\nIni nomor 0856 bisa di daftar ke USER ga\nBiar ga perlu ganti nomer\nUSER terlalu sibuk promosi hoax',1.0
"USER USER Ini yang blg "" masa saya tau saya kan autis"" ya?'",0.0
young buck wanna eat!!.. dat nigguh like I aint fuckin dis up again,1.0
wow luarbiasa kosan ini memang. jam setengah 2 pagi ada aja msh yg teriak2 keknya nonton bareng gt di kosan. mana ada suara lakinya. siyaph. keknya yg bawaannya cewe mulu cuma gue doang di sini\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 ((smp gue pe,0.0
"USER kaga, prinsip gw kalo kaga dari mulut dia langsung dia bilang ""gue suka sama lo nya"" mau ampe mampus dia jungkir balik bilang gw cantik kek, kangen kek, dia sayang gw kek, bodo amat wkwkwkwkwk mental di gw.'",1.0
You gotta be kidding!,0.0
Islam is barbaric.,1.0
Lelah Hayati. Yang di luar gedung teriak Jokowi bela komunis. Antek orla. Yang dalam gedung ngetwit Jokowi represif medioker HAM kayak orba,1.0
"USER Bener2 POLITIKUS BUSUK luh ZONK !!!\nPak USER , Mending disuruh DIAM dulu nih congor jongosnya bapak karena semakin banyak ngomong saya semakin yakin elektabilitas bapak semakin nyungsep dan orang makin gak simpati sama bapak...'",1.0
All the manga featured in this website are property of their publishers the translations are fanmade and meant to be a preview of material unavailable for western. Baca manga dan komik gun-ota ga mahou sekai ni tensei shitara gendai heiki de guntai harem wo tsukucchaimashita terlengkap dan terbaru bahasa indonesia hanya di. Rawdevartcom.,1.0
"USER USER yang bikin Reklamasi kunjungan anda,yg dapat duit dari para cukong junjungan anda..USER nyetop eh dibilang lanjut..sipit songong!!'",1.0
"atiq rehman beta teri dadi ab nhi rhi , tu bhi nikal le phir.",1.0
RT @korban_gusur: @RakyatBiasa1945 Ada CEBONG GENDHENG NGAMUK2 belain si HOMO PENISTA AGAMA!! HAHAHA @OshMuslim @RebusKentang @m3g4,1.0
ARTINYA APA ? Pribumi sadari & lihat siapa mereka ? KECUALI KALIAN sama-sama CINA KOMUNIS / MISIONARIS abaikan tweet ini usir cina Indonesia,1.0
"""
 Pardon i meant """"talk"""" page""",0.0
"RT USER: Anyway, mandangkan semalam ada orang back up sangat golongan elit dan kutuk orang yang voice out the unfairness from the ric\xe2\x80\xa6'",0.0
Kalau kami benci dg pak Jokowi ngapain kami bawel koreksi beliau? Kita lengserkan saja USER USER USER USER,1.0
Strategi politik PKI untuk mendulang keuntungan dari karisma kepemimpinan Presiden Soekarno yang dilakukan dengan cara mendukung pemberedelan pers dan partai politik yang tidak sejalan dengan kebijakan pemerintahan seperti yang dilakukan Presiden atas Pa,0.0
"Bhai mai toh dusro ka review nai dekhta hun bt tumne mere liye toh indirectly
spoil kr diya naa😠😠😠",1.0
"REDIRECT Talk:Samuel F. Pickering, Jr.",0.0
"Mone hocche etto khisti Mari...ey ranu k..sala ranur seta venge dau. Dhemni
kothakar kalthi .magi 😠😠😠😠moreu na sala",1.0
"blahblahblah, KK. Get lost.",0.0
Oi tomar maa bon nai tomar mukh ta kthai dekhaile oder mukh ta dekhale,1.0
"Akibat duk hadiri jamuan hari raya ni terpaksa lah hari2 main elliptical machine utk kekal fit dan bakar kalori sebagaimana nasihat trainer,kena kuat dan sihat utk lawan rejim zalim PH'",0.0
