index,text,hate_speech,false_info,violence,harassment,obscenity,illegal,national_security,overall_risk,disagreement
167,"USER Critical Eleven, Posesif, Habibie &amp; Ainun, Laskar Pelangi, Marlina si Pembunuh Dalam Empat Babak, Sekala Niskala, My Idiot Brother, film-filmnya Ernest juga kocak tuh wajib ditonton'",0,0,0,0,0,0,0,0,0
168,USER Humor anjir qkwk',0,0,0,0,0,0,0,0,0
169,USER kalo aku: bodo amat-in atau ngelakuin hal2 yg disuka buat nge-distract dari pikiran2 begitu',0,0,0,0,0,0,0,0,0
170,USER Lagi membela diri sekaligus nyari pembelaan ini tuh? Sekalian carsen juga ya? \n\nGua kalo jadi lu kaga bangga belajar 2 mapel doang asu.',0,0,0,1,0,0,0,1,1
171,USER pisang apaan asw gede bgt//',0,0,0,0,1,0,0,1,0
172,USER SAMA ANJIR. menurut gue udah bener banget tapi ternyata zonk?!?!',0,0,0,0,0,0,0,0,0
173,"USER Sumpah ya paling gasuka sama orang norak gini. \nKalau pengen berisik, sewa aja tuh satu studio! Gatau diri. Udik ew'",0,0,0,1,0,0,0,1,1
174,USER Tak perlu dibajak. Bacot elu babi. Mending kita gelut saja',1,0,1,1,0,0,0,1,1
175,USER Tolol lu njink',0,0,0,1,0,0,0,1,0
176,USER USER USER USER Terlalu biasaaa andaa. Dasaaaar bolot puser lukaku',0,0,0,1,0,0,0,1,1
177,USER Ngambang kaya tai jir',0,0,0,0,0,0,0,0,1
178,USER USER bodo amat akun capek',0,0,0,0,0,0,0,0,1
179,"USER WKWKW kadang suka bingung sama rangorang yg bikin perjanjian sama iblis, kok tanggung gitu. Kenapa ga bikin perjanjian yang memperkaya diri tapi juga sekalian buat kemaslahatan umat dah. Kan sebaik2nya hidup adala yang bermanfaat untuk orang lain~'",0,0,0,0,0,0,0,0,0
180,"USER Dunia kan penuh munafiqun sok suci seperti ente.\nKalo semisal itu Ahok, pasti lo bilang KALAU GAK SALAH KENAPA KABUR?\nTapi karena itu si cabul adalah si jijik, ente jilat memek sendiri... ente bohongi diri sendiri.. ente gak nanya kenapa kabur kalau gak salah.\nMEMEK BOSOK!'",1,0,0,1,1,0,0,1,1
181,"USER Haiii aviaa maap baru liat mensyennya, maap udik banget gw lama gak buka twitter gini kwkwkwkwk. Apakabsss lo??'",0,0,0,0,0,0,0,0,0
182,USER USER Sama aja ku ber2 kunyuk',1,0,0,0,0,0,0,1,1
183,USER iya kampungan... alay mah kalo nonton bola ke singapore sama johor malaysia URL,0,0,0,0,0,0,0,0,1
184,USER Banci kampungan HEEEE!!!',1,0,0,1,0,0,0,1,1
185,USER Jokowi tai asu',0,0,0,1,1,0,0,1,1
186,USER USER Setelah mengantar anak skolah liat2 dunia maya eh kok ada kalimat yg pas utk gembel warnet mknya lgs aq cc in biar gak lupa\xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x98\x81',0,0,0,0,0,0,0,0,1
187,"USER Hahahahahah babi migraine aku plak tweet, caring betul dkt babi. Ye lahh hg reply tweet aku lepas keluarkan brim td ni. Good timing'",0,0,0,1,0,0,0,1,1
188,"USER manusia2 tolol semua pada takut Ahok keluar, kasian bangat hidup kalian disana, bengitu idiot and stupid.'",1,0,0,1,0,0,0,1,1
189,USER USER USER USER Muke lu mirip monyet',0,0,0,0,0,0,0,0,1
190,USER Apakkk kau babi \xf0\x9f\x96\x95\xf0\x9f\x98\x91',1,0,0,1,0,0,0,1,1
191,USER Wah brengsek nih. Ketauan yg punya bisa mampus aku. :((',0,0,0,0,0,0,0,0,1
192,"USER Tu pisang bule Mn ko gak neko "" pkai profil kontol Mr Mr bule ya ? Q mau kontol km cyg'",0,0,0,0,1,0,0,1,1
193,USER USER USER Yg bego USER nusantara',0,0,0,1,0,0,0,1,1
194,USER Kapal kita karam:((( monyet kasihan patah hati:((',0,0,0,0,0,0,0,0,0
195,USER Pembiakan kumpulan maki hamun dan buli dalam twitter\n\nAwak suka ke banyak anjing liar berkeliaran dan banyak lagi kawan2 awak menyertai #BangsaAnjing\n\nIni adalah Anjing &gt;&gt;&gt; \xf0\x9f\x90\xbc\xf0\x9f\x90\xbc\xf0\x9f\x90\xbc',1,0,0,1,0,0,0,1,1
196,"USER Victor baru sekali berkoar aj kalian udh kyk kbakaran jenggot!!\ngmn klu Viktor berulang kali berkoar di sana-sini, di masjid, di jalanan sperti si banci USER guru besar kalian?? apa lgi Viktor chat mesum...pasti kalian bkin rusuh sedunia\nDASAR MUNUSIA MUNAFIK!!!'",1,0,0,1,0,0,0,1,1
197,"USER Aadren mengerti apa yang dirasakan puan itu. Pasti sangat menyakitkan. Apalagi melihat kekasihnya bersama orang lain. \n\n""Kau harus tegar. Kau tak boleh menangisi seorang bajingan yang tak sepantasnya kau tangisi.""'",0,0,0,0,0,0,0,0,1
198,"USER USER Dari seteru ayah anak, mau nembak meleset, eh kakaknya juga diincar. Sinting kan. \xf0\x9f\x98\x85'",0,0,0,0,0,0,0,0,1
199,"USER heh kontol, jan sok pemes lu di rp, muka kek memek, org tua lu kek monyet, agama lu aje agama kontol 35'",1,0,0,1,1,0,0,1,1
200,"USER Sore Kak Saiful, boleh di restart dulu modem sama STB nya ya. Soalnya mimin cek jaringannya terkoneksi cuma sedikit melambat. Ditunggu kabar baiknya. Thx -Ardil'",0,0,0,0,0,0,0,0,0
201,USER bodo anjir ngapa uangnya kek gitu si wkwkw',0,0,0,0,0,0,0,0,1
202,USER Karna lu jbjbnya udah siang coba tdi pagi pasti masih pagi yakan? Tolong jangan goblok tang wkwk',0,0,0,1,0,0,0,1,1
203,USER gua mendadak budek',0,0,0,0,0,0,0,0,0
204,"USER Ga mau ah, pak rt nya bolot :('",0,0,0,0,0,0,0,0,1
205,USER udik bener kasian. mau ditidurin?',0,0,0,1,1,0,0,1,1
206,USER tai apa yg terakir',0,0,0,0,0,0,0,0,1
207,"USER USER Udah minta maaf kunyuk USER bro.\n\nEnak bgt rasan mereka....sebar hoax, minta maaf....sebar hoax lagi, minta maaf lagi.\n\nMesti d sapu dulu USER biar jera nih orang.... URL",1,0,1,1,0,0,0,1,1
208,"USER USER Udah tau bego gak belajar, jadi mau ngatain goblog. GOBLOG LU!'",0,0,0,1,0,0,0,1,1
209,"USER USER tai kucing lo ahh, pengecut!!'",0,0,0,1,0,0,0,1,0
210,USER USER USER jual memek kok di sosmed dasar pecun!',0,0,0,1,1,0,0,1,1
211,USER Bolot siapa ? Anda ? Wah memang',0,0,0,0,0,0,0,0,1
212,"USER USER Yang bijak cuma petugas dan jajaran krl doang, para penumpang cuma followers doang \xe2\x98\xb9\xef\xb8\x8f nyuruh orng utk mengerti, sendirinya ga mau mengerti kebutuhan banyak orng. Kan bangke..'",0,0,0,0,0,0,0,0,1
213,USER Jenggot bajingan!',0,0,0,1,0,0,0,1,1
214,USER mampus lu kunyuk',1,0,0,1,0,0,0,1,1
215,"USER Agamanya sempurna, ummatnha banyak yg pinter kok. Kenapa yg goblok terus yg berani bicara.. hadeh!'",1,0,0,0,0,0,0,1,1
216,USER USER USER USER Ga penting ngpain lu komen. Kan tolol \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',0,0,0,1,0,0,0,1,1
217,USER USER USER USER Ketololan yg haqq ditampilkan bong200.. kalah nyolot. Tolol yg ga bisa diobati.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,0,1,0,0,0,1,1
218,"USER itu istilah dari novel komedi mbak, catatan harian menantu sinting WKWKWKWKWK kocak banget, baca deh. mba tipe biasnya yg berkharisma cowo banget gitu?'",0,0,0,0,0,0,0,0,0
219,"USER USER Itu Pabrik lokasi nya d Belanda, ToloL kok d piara.'",0,0,0,1,0,0,0,1,1
220,USER Masa kaga tau princess. Udik bener ?',0,0,0,1,0,0,0,1,1
221,"USER Gua cecann...napa rep"" an pd bilang gua monyet dahh \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,1
222,"USER USER Padahal semua jaringan hidup ya pasti punya potensi jadi habitat cacinglah. Sapi, babi, manusia pun :)))'",0,0,0,0,0,0,0,0,0
223,USER maju lu sini anjing!!!!! guwe mahu namparinnnnn looooooo brengsek!!!?!!!!!?.!!.!',0,0,1,1,0,0,0,1,1
224,USER karna kamu mirip tai\xf0\x9f\x98\x8,0,0,0,1,0,0,0,1,0
225,USER USER USER emng tolol si cal jadi laki',0,0,0,1,0,0,0,1,1
226,USER tai jijay markojay',0,0,0,0,0,0,0,0,1
227,"USER Gw kan un milih sosiologi ya fi, tp masa di sekolah pemantapannya semua matapelajaran ips harus diikutin. Kan rada bangke :('",0,0,0,0,0,0,0,0,0
228,USER Mukanya kek minta tolong anjir',0,0,0,0,0,0,0,0,1
229,USER USER Pingin jilat memek',0,0,0,0,1,0,0,1,0
230,USER Gapapa goblok yg penting pinter',0,0,0,0,0,0,0,0,1
231,USER Kaga anjir',0,0,0,0,0,0,0,0,1
232,USER Iya anjir tau wkwkw. Masa iya gua masih suka sm dia',0,0,0,0,0,0,0,0,1
233,USER USER USER Lo bilang otak gue belatung bersarang?? Ahhh! Ehhh banci!! Bukannya itu isi otak dan hati lo.. isinya belatung bangke karena kebencian akut lo!! \xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae\xf0\x9f\xa4\xae',1,0,0,1,0,0,0,1,1
234,USER kirain banci:(',1,0,0,1,0,0,0,1,1
235,USER Gausa diingetin dong kampret luh :(((',0,0,0,0,0,0,0,0,1
236,USER KWWKWKWKWKWKWKWKKW tolol.',0,0,0,1,0,0,0,1,1
237,USER Ew gue mau budek ah',0,0,0,0,0,0,0,0,0
238,USER Ada anjir. Idup dimana lu',0,0,0,0,0,0,0,0,1
239,USER ASU ASU ASUUUU SI KUYAAAAAAAAAAAAA',0,0,0,1,0,0,0,1,1
240,USER Dengan berat hati gue spg in ni kunyuk satu URL,1,0,0,1,0,0,0,1,1
241,"USER USER USER USER USER USER USER USER USER USER USER USER USER Hanya orang tolol dan idiot yang merasa bahaya kalau dengar kata \xe2\x80\x9chutang\xe2\x80\x9d, dan dijadikan bahan bully pemerintah. Kritik Presiden? Cukup katakan: Pak, jangan sampai Hutang menyebabkan cashflow negara negatif.'",0,0,0,0,0,0,0,0,1
242,"USER USER Pertanyaan tolol || buktikan dong, jangan cuma katanya2 aja !'",0,0,0,1,0,0,0,1,1
243,"USER Assalamualaikum..\nsiapa yg bela kresten penyembah bangke yesus busuk itu, ga ada satupun yg bela kresten yg bodoh itu.'",1,0,0,0,0,0,0,1,1
244,USER KWKWKWKKW TAI GA JADI NIKAH W. lagi berantem w',0,0,0,0,0,0,0,0,1
245,USER Kamu bau bangke',0,0,0,1,0,0,0,1,0
246,USER Sok ganteng banget si bencong',1,0,0,1,0,0,0,1,1
247,"USER USER USER udik banget si cit, udah minum aja /jejelin/ #NIC0TINWEDD'",0,0,0,0,0,0,0,0,1
248,USER OH YANG KEK GITU:( KALAU NOONA ANAK JALANAN KM ANAK GEMBEL YA?',0,0,0,1,0,0,0,1,1
249,"USER Solusi? Hahahahaha\nDana haji diambil buat infrastruktur, Duit bpjs buruh bahkan mau diambil juga.\nRakyat semuanya diperes tapi masih minta solusi juga?\nGoblok lo emang. Penjilat tolol'",0,0,0,1,0,0,0,1,1
250,USER USER kemana aja sinting WKWKWK',0,0,0,0,0,0,0,0,1
251,"USER Yuhuuuu \nTemen posko yg jadian 2 pasang lhoh... Tapi yagitu... Keknya anget"" tai ayam \xf0\x9f\x98\x85 \nKalo Mb janah sih&gt; bapernya bikin males skripsian\xf0\x9f\x98\x85, pengennya ngumpul terus ma tmn"" hahaha, not always \'bout love lhoh dek bapernya, lbh ke ""kekeluargaan"" nya \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
252,USER Belum anjir',0,0,0,0,0,0,0,0,1
253,USER //; KAN BELUM ANJIR.',0,0,0,0,0,0,0,0,0
254,"USER ayo pilih alin aja! alin tuh bawel banget semuanya diomongin, ngeliat banci dijalanan aja aku omongin tapi baik kok :('",1,0,0,0,0,0,0,1,1
255,USER USER KIRAIN BUDEK',0,0,0,1,0,0,0,1,1
256,USER USER USER USER USER si zonk banyak bacot',0,0,0,0,0,0,0,0,1
257,USER Gede bacot gede cocot.emang kamu turut andil.dasar mulutnya bedebah.kacung gerombolan jomblo akut sakit jiwa USER',0,0,0,1,0,0,0,1,1
258,USER goblok nih para alumni 212... sampah',1,0,0,0,0,0,0,1,1
259,USER Dulu masih bolot ya?',0,0,0,0,0,0,0,0,1
260,USER kaya banci kali ya',0,0,0,1,0,0,0,1,1
261,"USER USER USER USER USER USER Ente bagai penyair yang sedang terluka hatinya. Rruarrr biasa! \nBTW.. bangke tikus aja bikin gue jijik, bagaimana pulak dengan bangke setan.'",0,0,0,1,0,0,0,1,1
262,USER Gua setan dongggg',0,0,0,0,0,0,0,0,1
263,USER Ih banci selotipan \xf0\x9f\x98\x82',1,0,0,1,0,0,0,1,1
264,USER USER MAJU KAMU NGATAIN MAMA AKU BOLOT',0,0,0,1,0,0,0,1,1
265,USER Kenapa org baik selalu dikasih cobaan dengan berhub sama org yg brengsek?\xf0\x9f\x98\x82',0,0,0,0,0,0,0,0,0
266,USER ngentot yuk',0,0,0,0,1,0,0,1,1
267,USER Pengen ngentot kmu dong',0,0,0,0,1,0,0,1,1
268,USER USER Korban cuci otak maijen K. Kunyuk.',0,0,0,1,0,0,0,1,1
269,USER USER udik amat gabisa pecahin balon wkwk',0,0,0,1,0,0,0,1,1
270,USER Enteng banget sih rahangnya tolol-tololin anak orang',0,0,0,1,0,0,0,1,0
271,USER USER USER Admin USER ini emang kebangetan tolol kemarin kemarin Dana bantuan dari kemendes diakuin kerja nyata partai gerindra kan guoblog!!!!!!!!!!!!!',0,0,0,1,0,0,0,1,1
272,USER Oh kamu dasar bajingan',0,0,0,1,0,0,0,1,0
273,USER maju lu sini asu URL,0,0,0,1,0,0,0,1,1
274,USER ya angkot lebih goblog',0,0,0,0,0,0,0,0,1
275,USER Gua emg lagi diving sarap',0,0,0,0,0,0,0,0,0
276,USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER USER Yg pasti bkn perempuan kyk cih pero lo yg di dpn umum sok kalem tp di blkg garunsang liar kyk pecun yg sebulan ga mangkal\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',0,0,0,1,1,0,0,1,1
277,"USER Gua jadi takut teh temenan sama lu, maennya ama setan wqwq'",0,0,0,0,0,0,0,0,1
278,USER Lu nga serem teh maennya sama setan wqwq',0,0,0,0,0,0,0,0,0
279,USER USER Salah ortunya dunk kak kenapa mereka kampret kalo mereka bukan kampret ga mungkin menetas kampret \xf0\x9f\x98\x85',1,0,0,1,0,0,0,1,1
280,USER Aku lihat dr cara kamu ngomong kayak nya kamu gk di sekolahin bapakmu dan gk di ajarin yg baik sama bapak mu.. memang lah bapak mu bisa nya bikin anak doang .. ya gini lah jd nya dapat anak kampret',0,0,0,1,0,0,0,1,1
281,USER Duit &amp; kekuasaan yg bikin org jadi kampret.Haduhhh pdhl dunia cuma tempat singgah bro \xe2\x98\x9d\xef\xb8\x8f',0,0,0,0,0,0,0,0,1
282,USER Kampret sudah merusak Nusantara dari jaman Majapahit dan terus berlangsung hingga kini terlebih setelah diwadahi oleh HTI cs dg ide killafah',1,0,0,0,0,0,1,1,1
283,USER Buka ku ngentot lobang memekmu yg enak itu',0,0,0,1,1,0,0,1,1
284,USER Ku mau ngentot lobang pantatmu cantik km mampu ngga kontol urut besar ukuran 3jari setengah besar panjang..km sanggup cantik?',0,0,0,0,1,0,0,1,1
285,USER Ohh mami kontolku besar panjang 3jari setengah panjang lewat pusat aku..mungkin 3 aku ngentot mami.mami kecapaian...',0,0,0,0,1,0,0,1,1
286,USER Sni mami aq yg jlatin memek nya',0,0,0,0,1,0,0,1,0
287,"USER USER USER Pria Isis make burka untuk menghindar dan lari dr peperangan dan surga yg d janjikan lo diam membisu\n\n&amp; dr mana lo tau dia pria?tidak punya tv ye?nggak nonton wawancara wanita pemelihara hewan anjing itu?\nLo bukan gembel warnet kan?silahkan buka youtube deh,biar lo dgar suaranya'",1,0,0,0,0,0,0,1,1
288,"USER USER Tolol...apa hubungannya dgn rumahtangga?urus saja kerjaanmu,gk usah banyak cakap.kamu jadi menteri di PECAT,jd gubernur,malah membuat jakarta semakin gk karuan.sebentar lagi juga hancur tuh jakarta....'",0,0,0,1,0,0,0,1,1
289,"USER USER nih sompret nikah mulu, bijimana cara ngerayu nyah yaa?\xf0\x9f\x98\x85'",0,0,0,0,0,0,0,0,1
290,USER USER Tmbh songong aja di bencong halu...g usah di beritain opo min...',1,0,0,1,0,0,0,1,1
291,"USER USER Dan nantinya akan mengeluarkan sebuah lagu, kan kampret yak, tunggu saja tgl mainnya'",0,0,0,0,0,0,0,0,1
292,USER USER Memang KAMPUNGAN dan NORAK baru tau ?',0,0,0,1,0,0,0,1,1
293,USER USER Penistaan bencong',1,0,0,0,0,0,0,1,1
294,USER USER Ini orang pasti lupa bayar karyawan nya jangan bacot',0,0,0,1,0,0,0,1,1
295,"USER aduh aduh nenek, makin tua makin jahat, apakah politik identitas membuat hatimu buta ? COBA PIKIR NORAK BUKAN ? KAMPUNGAN NEK NEK'",0,0,0,1,0,0,0,1,1
296,USER Banci!!!! Kalau memang gentlemen Sebut saja siapa orangnya!!!',1,0,0,1,0,0,0,1,1
297,"USER BANGSAT KAPINDIANG TAIK BEGO TOLOL SETANALAS NDASMU BABI ANJING MONYET PEKOK CEBONG KODOK KATAK .MARI KITA HILANGKAN KOSA KATA INI DARI OTAK KITA,SEPAKAT?.'",1,0,0,1,0,0,0,1,1
298,USER Biadab itu memang perempuan iblis dya',1,0,0,0,0,0,0,1,1
299,"USER KUNYUK NYA MASIH GAK BERANI PULANG... CECUNGUK2NYA PUN SETIA MENUNGGU... HAHAHAHA, ASLI NGAKAK'",1,0,0,1,0,0,0,1,1
300,USER PARTAI KORUPSI SAPI......goblog...',0,0,0,1,0,0,0,1,1
301,"USER Udah kuduga...selama kunyuk kunyuknya kolojengking durung modar yo ancen ngene iki...Gusti Allah mboten sare, makin melek karo hukum biadab kalah karo wong wong asu'",0,0,0,1,0,0,0,1,1
302,"USER Yg bawak kabur 35 T si hanggo ke singapura, si monyet ni diam aja'",1,0,0,0,0,0,0,1,1
303,"USER USER USER USER Jiaaahh gw aja g kepikiran loh cuma karna warna, kalo sempet ada yg mikir kek gitu, kebangetan idiot nya \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,1
304,USER sini. Om jilatin memek nya. Mau nggak',0,0,0,0,1,0,0,1,1
305,"USER USER USER USER USER USER Dasar bloon, tw mana fiksi? sekarang mengunduh buku gampang dasar perek harga seratusan\xf0\x9f\x98\x82\xf0\x9f\x98\x81\xf0\x9f\x98\x82'",0,0,0,1,0,0,0,1,1
306,USER Ke goblog an yang hqq ketika pacaran bertahun2 tapi gatau ketemu..fake ppl is everywhere.. mesakno se tapi kok heran aku wkwkwk',0,0,0,0,0,0,0,0,1
307,"USER USER USER USER USER USER 3 kali nyapres, 3 kali gagal... apa ga tolol tuh namanya?'",0,0,0,1,0,0,0,1,0
308,"USER USER USER USER USER USER IYA. SOALNYA LOE ga tahu junjungan loe toh membantai 200 lebih orang timtim peristiwa santa cruz... juga menculik aktivis, ga tahu di mana skrang... Loe ga sadar kalau junjunganmu itu penjahat internasional dan dicekal di beberapa negara? Move on... TOLOL...'",1,0,0,1,0,0,1,1,1
309,USER USER USER USER USER USER katanya indonesia lenyap 2030... punya pujaan TOLOL ya pengikutnya lebih TOLOL... dan bencong... anak nya pun ikut BENCONG..',1,0,0,1,0,0,0,1,1
310,"USER USER USER USER USER USER Udah TOLOL, bencong lagi.... bencoooooooonnnnnnggggg...... \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xaa'",1,0,0,1,0,0,0,1,1
311,USER Psi itu kan kumpulan perek2 dan perek laki2 sekjenya jd otaknya duit2 suruh mikir ga bisa sama bgt dgn KEBO',0,0,0,1,1,0,0,1,1
312,"USER Ya begini ni kwalitas Kadernya ,Buta sejarah goblok tolol ,tapi selalu menyalahkan Pemerintah ,Terus Kalian sdh nyumbang apa trhdp Bangsa ??? \nMikir !!!!\njangan jd sapi diladang cm numpang makan doang.'",0,0,0,1,0,0,0,1,1
313,USER USER Banyak bacot aja lo...\nSekarang kok diobok obok tuh',0,0,0,0,0,0,0,0,1
314,"USER USER kalau pakai cara yang baik saya jamin gak ada yang peduli bos, jatohnya cuman kayak first travel. Yang booming cuman pelakunya tapi korbannya di tenggelemin, orang indonesia pada budek, harus diteriakin dulu baru ngerti.'",0,0,0,0,0,0,0,0,1
315,USER Heh bajingan!!!! Ngapain lo kloning akun gue!!! BANGSAT',0,0,0,1,0,0,0,1,1
316,USER bajingan tengik memang',0,0,0,1,0,0,0,1,1
317,USER goblok bgt dah anjing',0,0,0,1,0,0,0,1,1
318,USER USER USER tai dibls juga pake acc lain\xf0\x9f\x98\x82. jd enak dipanggil hyung',0,0,0,0,0,0,0,0,1
319,USER Tai kuda diem aja ok.',0,0,0,0,0,0,0,0,1
320,USER Perbandingan fotonya jangn kek gni siiichhh pak....\xf0\x9f\x98\xb1 Nyerem2in aj. #trauma pernah dikejar bencong!\xf0\x9f\x98\xa5',1,0,0,0,0,0,0,1,1
321,"USER USER USER Umat islam siapa yg ente mksd??\nFPI? HTI? Mrk bkn muslim. Tp penista islam. Bajingan mrk itu. Muslim tdk mgkn berbuat onar. Pengecut lari dr tgg jwb stlh mesum.\nApa2 islam, apa2 islam. Giliran mesum apa itu islam? Berbuat onar itu islam? Mau ganti Pancasila itu islam? Bajingan!!'",1,0,0,1,0,0,0,1,1
322,USER pgn ngomong bangke',0,0,0,0,0,0,0,0,1
323,USER Iya anjir dah',0,0,0,0,0,0,0,0,1
324,USER USER Gua top in KPK brani meriksa dia dia org .. Kpk mah tebang pilih doi kampungan',0,0,0,0,0,0,0,0,1
325,"USER Kn udh d kirimn kontol aq,, fto memek km mna'",0,0,0,1,1,0,0,1,1
326,"USER USER USER Yg mulai duluan siapa ya? Gue bales lo sakit jiwa?? Ettt dah jd laki kok banci, URL",1,0,0,1,0,0,0,1,1
327,USER USER USER USER USER Lo dongok ya? Kata kata kok yg di dukung Prabowo?? Itu tanya cong.. bukan menyerang.. hadehhh dasar banci lo yakk',1,0,0,1,0,0,0,1,1
328,"USER USER USER Aduhhh bencong USER, nyerang apa cong ? Gak kebalik? Rumpi deh lonte lanang ini.. dapur apa cong? Yg jelas dong.. jd banci jangan separo2.. kalah sama anaknya duda yg jd designer di LN lo.. \xf0\x9f\x98\x82\xf0\x9f\xa4\xaa\xf0\x9f\x99\x8b\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x85\xf0\x9f\x92\x85'",1,0,0,1,1,0,0,1,1
329,"USER Eh banci. Teriak kofar kafir!! Lo aja masih suka coli muncrat kemana mana teriak itu mulu, berisik cong!! Dasar mulut banci yahhhh'",1,0,0,1,1,0,0,1,1
330,"USER Elo kafir banci yakk.. ya ampun? Sdh kafir banci lagi, jangan sedih ya cong.. lo Google deh kafir banci kayak lo..'",1,0,0,1,0,0,0,1,1
331,USER USER pekok kui abu tours asu taik taik kabeh... luwes asuuuu cino 35T bajingan taik asu maling sejati gawe indonesia rusak \xe2\x98\xba\xef\xb8\x8f',1,0,0,1,1,0,0,1,1
332,USER USER Si lucinta lunaa El si banci tp geulis da oplas',0,0,0,1,0,0,0,1,1
333,"USER + otak ga geser aja udeh sarap,apalagi ke geser yekan ntar bahaya ""apaan sih? Aku kerja beneran kok"" Elang liatin Em sambil masih usep palanya ""cewe apaan coba? Kamu nyantol aja aku udah bersyukur""'",0,0,0,0,0,0,0,0,1
334,"USER USER Buat awal2 supaya gak nervous kalo foto sama ariel, foto sama saya aja dulu... \xf0\x9f\x98\x82 \xf0\x9f\x98\x82'",0,0,0,0,0,0,0,0,0
335,USER USER USER USER Kampret tolol!!\nOrang kayak lo tu paling susah... Kagak ngerti2\nLo kalo copas gitu yg lkp... Males gwe bahasnya terlalu sering.. nyodorin kok copas gbr tanpa tau dr mana sumber nya.. payah',0,0,0,1,0,0,0,1,1
336,USER Masih sore masnyaahh.. Banci pengkolan aja masih baru pada mandi',1,0,0,1,0,0,0,1,1
337,USER yakali juga sih bolot amat aing',0,0,0,0,0,0,0,0,1
338,USER Saya cape sm org bolot :( URL,0,0,0,0,0,0,0,0,1
339,USER USER USER USER USER ketok goblok e ancen bencong ngalam iki \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,0,1,0,0,0,1,1
340,USER bener kan anjir :(',0,0,0,0,0,0,0,0,0
341,USER Emg gembel',0,0,0,0,0,0,0,0,1
342,USER Kemaren beli babi namanya fadil',1,0,0,1,0,0,0,1,1
343,"USER .....Prabowo pengecut menuduh elit goblok dan maling secara serampangan ! Klo jantan dia hrs menyebut nama orangnya, klo tdk berani berarti banci ! kemungkinan yg dia maksud semua ketum partai lawan politiknya.....hahaha salam 2 periode.'",0,0,0,1,0,0,0,1,1
344,USER USER berani gaji gw berapa biar buzzer bisa anonim ga ke forensik? pinter dikit ngambil buzzer gembel warnet sama aki2 gaptek wkwk',0,0,0,0,0,0,0,0,1
345,USER USER Klo mo Jujur Lo jgn cuman ngeBacot aje Zonk!!! Gue tanye ape elo sanggup Kerja Sempurna klo jdi Menteri hah !!? Bacot doank lo bisenye. BiangKerok lo ahh Zonk !!!',0,0,0,1,0,0,0,1,1
346,"USER USER USER Ketua karang Taruna saya namanya Andin ,Wakilnya namanya Sudin .. Jadi kalau saya panggil ktua dan wakilnya..\n\nSaya singkat saja ASU.....'",0,0,0,0,1,0,0,1,1
347,USER Bodo katotoloyo model sia Zonk',1,0,0,1,0,0,0,1,1
348,USER buzzer nya si zonk. gembel warnet nunggu kecyduk. digaji brp si?kl gede sini gw ajarin biar ip jadi anonim',0,0,0,1,0,0,0,1,1
349,USER Gw sejak akil baliq 17 tahun Islam.\nDiperlakukan tidak adil. Gw bilang pernah. Bacot elo pernah bikin gak adil umat Islam.',0,0,0,0,0,0,0,0,1
350,USER Memang salah satu turunan nya juga cebong kampret definisinya komplotan penyebar hoax yg koar koar sambil mencret',1,0,0,0,0,0,0,1,1
351,"USER sssst...tidak perlu ribuuut... bikin budek...!!!\nkita lihat saja nanti tahun 2019, siapa yang akan di ridhoi oleh Allah SWT untuk memimpin kembali negara kita yang tercinta ini. \n\nsudah, titik.'",0,0,0,0,0,0,0,0,0
